Successfully ran 54750 iterations with 128 processors and 1 threads per processor in 231.385 seconds 
EMPTY HUMANS ZOMBIES INFECTED
7084558 785254 2220 480
7084562 785236 2234 480
7084510 785275 2249 478
7084543 785228 2260 481
7084504 785252 2272 484
7084532 785220 2286 474
7084583 785167 2299 463
7084555 785187 2308 462
7084593 785132 2318 469
7084558 785162 2321 471
7084559 785150 2335 468
7084533 785160 2347 472
7084598 785083 2363 468
7084569 785098 2366 479
7084550 785109 2375 478
7084547 785086 2395 484
7084563 785056 2416 477
7084567 785016 2440 489
7084599 784967 2448 498
7084522 785030 2454 506
7084508 785047 2463 494
7084560 784975 2479 498
7084545 784967 2504 496
7084602 784888 2504 518
7084541 784937 2508 526
7084532 784932 2529 519
7084569 784879 2543 521
7084630 784800 2557 525
7084507 784909 2576 520
7084469 784923 2594 526
7084448 784919 2619 526
7084534 784823 2631 524
7084508 784834 2640 530
7084614 784716 2644 538
7084523 784795 2666 528
7084545 784738 2684 545
7084545 784732 2690 545
7084519 784750 2699 544
7084504 784747 2717 544
7084500 784744 2727 541
7084533 784692 2741 546
7084550 784646 2754 562
7084536 784637 2785 554
7084474 784680 2804 554
7084561 784586 2816 549
7084552 784581 2829 550
7084539 784568 2838 567
7084553 784535 2856 568
7084571 784492 2871 578
7084508 784539 2882 583
7084532 784494 2900 586
7084494 784506 2933 579
7084503 784484 2944 581
7084516 784459 2958 579
7084524 784438 2957 593
7084502 784449 2962 599
7084530 784406 2975 601
7084553 784353 2988 618
7084492 784392 3004 624
7084499 784378 3029 606
7084560 784302 3045 605
7084531 784325 3068 588
7084525 784324 3067 596
7084551 784287 3079 595
7084510 784305 3100 597
7084470 784338 3108 596
7084456 784343 3118 595
7084578 784199 3133 602
7084534 784226 3154 598
7084556 784184 3172 600
7084521 784197 3189 605
7084453 784251 3203 605
7084550 784129 3223 610
7084543 784137 3226 606
7084543 784124 3244 601
7084529 784122 3257 604
7084515 784117 3263 617
7084554 784065 3285 608
7084505 784100 3290 617
7084531 784052 3299 630
7084566 784002 3307 637
7084601 783942 3328 641
7084601 783933 3338 640
7084523 783991 3362 636
7084543 783956 3374 639
7084509 783967 3394 642
7084593 783870 3400 649
7084552 783893 3421 646
7084576 783850 3440 646
7084562 783851 3473 626
7084534 783861 3498 619
7084590 783790 3509 623
7084523 783824 3522 643
7084571 783769 3530 642
7084572 783762 3533 645
7084623 783691 3544 654
7084591 783698 3551 672
7084581 783705 3564 662
7084662 783602 3581 667
7084646 783596 3595 675
7084644 783576 3608 684
7084621 783582 3625 684
7084644 783537 3641 690
7084632 783526 3667 687
7084608 783547 3685 672
7084666 783465 3699 682
7084637 783473 3717 685
7084590 783504 3734 684
7084702 783384 3739 687
7084678 783399 3752 683
7084705 783348 3770 689
7084633 783408 3791 680
7084653 783373 3799 687
7084674 783327 3809 702
7084675 783310 3819 708
7084690 783286 3830 706
7084671 783276 3848 717
7084702 783231 3857 722
7084731 783177 3885 719
7084703 783174 3905 730
7084710 783156 3922 724
7084730 783124 3929 729
7084753 783081 3956 722
7084758 783054 3965 735
7084702 783103 3968 739
7084751 783035 3989 737
7084725 783033 4011 743
7084771 782969 4024 748
7084803 782913 4033 763
7084768 782933 4045 766
7084815 782872 4059 766
7084763 782896 4073 780
7084797 782827 4100 788
7084797 782820 4123 772
7084781 782812 4156 763
7084752 782819 4176 765
7084783 782774 4182 773
7084852 782690 4205 765
7084818 782700 4230 764
7084846 782653 4236 777
7084903 782571 4254 784
7084820 782634 4268 790
7084893 782540 4298 781
7084904 782512 4310 786
7084873 782523 4332 784
7084940 782448 4334 790
7084909 782466 4349 788
7084944 782408 4375 785
7084856 782485 4391 780
7084992 782337 4392 791
7084975 782341 4400 796
7084997 782292 4420 803
7084998 782263 4444 807
7085032 782207 4468 805
7085049 782167 4489 807
7085052 782139 4498 823
7085034 782136 4529 813
7085118 782030 4562 802
7085083 782049 4583 797
7085040 782068 4609 795
7085069 782024 4613 806
7085119 781948 4632 813
7085142 781918 4649 803
7085134 781909 4664 805
7085180 781827 4687 818
7085198 781787 4707 820
7085189 781788 4713 822
7085226 781719 4728 839
7085244 781684 4747 837
7085177 781730 4755 850
7085216 781684 4761 851
7085214 781663 4791 844
7085309 781540 4823 840
7085256 781577 4835 844
7085305 781503 4857 847
7085309 781485 4876 842
7085356 781411 4900 845
7085377 781378 4913 844
7085354 781379 4925 854
7085373 781334 4948 857
7085399 781288 4953 872
7085386 781284 4975 867
7085357 781286 4985 884
7085418 781206 4996 892
7085351 781252 5014 895
7085467 781125 5034 886
7085434 781128 5068 882
7085455 781090 5081 886
7085425 781098 5120 869
7085376 781113 5140 883
7085468 781016 5145 883
7085479 780973 5170 890
7085485 780943 5194 890
7085537 780881 5201 893
7085573 780812 5227 900
7085551 780808 5251 902
7085535 780779 5276 922
7085557 780722 5304 929
7085606 780659 5305 942
7085604 780644 5316 948
7085638 780593 5336 945
7085641 780558 5344 969
7085644 780519 5376 973
7085724 780419 5394 975
7085659 780472 5414 967
7085727 780385 5421 979
7085683 780410 5433 986
7085725 780346 5472 969
7085780 780269 5493 970
7085804 780223 5514 971
7085742 780271 5530 969
7085716 780280 5546 970
7085790 780190 5576 956
7085881 780073 5604 954
7085856 780077 5636 943
7085915 780007 5638 952
7085818 780075 5642 977
7085815 780053 5666 978
7085879 779968 5682 983
7085919 779900 5698 995
7085922 779880 5723 987
7085919 779863 5747 983
7085969 779800 5761 982
7086003 779763 5758 988
7085999 779744 5777 992
7085956 779763 5801 992
7086013 779670 5819 1010
7086006 779656 5835 1015
7086004 779631 5864 1013
7086016 779606 5892 998
7086050 779553 5917 992
7086037 779542 5926 1007
7086078 779467 5954 1013
7086045 779470 5983 1014
7086086 779400 5992 1034
7086121 779339 6016 1036
7086172 779281 6034 1025
7086194 779247 6055 1016
7086278 779145 6069 1020
7086287 779119 6092 1014
7086250 779131 6116 1015
7086252 779117 6130 1013
7086271 779089 6141 1011
7086367 778983 6162 1000
7086361 778972 6184 995
7086324 778980 6202 1006
7086331 778954 6218 1009
7086369 778905 6235 1003
7086338 778913 6253 1008
7086415 778807 6285 1005
7086379 778819 6301 1013
7086444 778739 6318 1011
7086424 778743 6329 1016
7086456 778689 6342 1025
7086497 778626 6367 1022
7086523 778573 6396 1020
7086509 778570 6417 1016
7086568 778503 6420 1021
7086574 778474 6452 1012
7086576 778448 6482 1006
7086565 778437 6507 1003
7086640 778331 6527 1014
7086634 778319 6545 1014
7086664 778264 6559 1025
7086608 778275 6594 1035
7086645 778210 6626 1031
7086763 778077 6659 1013
7086705 778101 6675 1031
7086747 778040 6693 1032
7086781 777994 6711 1026
7086750 778011 6738 1013
7086799 777937 6747 1029
7086792 777925 6752 1043
7086887 777794 6765 1066
7086875 777772 6806 1059
7086900 777727 6820 1065
7086873 777722 6832 1085
7086903 777673 6826 1110
7086944 777627 6825 1116
7086914 777638 6831 1129
7086985 777554 6856 1117
7086971 777553 6868 1120
7086991 777505 6888 1128
7086967 777509 6914 1122
7087015 777439 6922 1136
7087065 777382 6938 1127
7087057 777371 6954 1130
7087095 777300 6977 1140
7087156 777211 7006 1139
7087090 777243 7043 1136
7087139 777166 7051 1156
7087198 777067 7099 1148
7087205 777026 7142 1139
7087156 777053 7175 1128
7087215 776980 7200 1117
7087237 776937 7217 1121
7087284 776884 7236 1108
7087300 776851 7258 1103
7087280 776838 7292 1102
7087337 776759 7299 1117
7087338 776728 7329 1117
7087335 776722 7344 1111
7087399 776623 7360 1130
7087346 776644 7384 1138
7087358 776599 7409 1146
7087460 776470 7437 1145
7087419 776484 7459 1150
7087510 776367 7468 1167
7087547 776301 7491 1173
7087531 776276 7528 1177
7087609 776174 7554 1175
7087610 776170 7561 1171
7087546 776212 7590 1164
7087577 776154 7623 1158
7087630 776073 7635 1174
7087665 776005 7655 1187
7087687 775956 7687 1182
7087739 775870 7722 1181
7087700 775879 7756 1177
7087748 775825 7758 1181
7087719 775820 7775 1198
7087794 775720 7805 1193
7087783 775692 7833 1204
7087908 775529 7847 1228
7087854 775563 7866 1229
7087881 775504 7887 1240
7087983 775384 7905 1240
7087960 775386 7922 1244
7087970 775355 7947 1240
7088069 775228 7980 1235
7088034 775237 7994 1247
7088064 775175 8030 1243
7088082 775142 8050 1238
7088167 775014 8067 1264
7088093 775059 8096 1264
7088145 774985 8108 1274
7088166 774954 8110 1282
7088255 774828 8155 1274
7088188 774874 8170 1280
7088269 774772 8201 1270
7088292 774705 8237 1278
7088287 774666 8278 1281
7088352 774579 8302 1279
7088340 774560 8320 1292
7088389 774494 8338 1291
7088394 774451 8364 1303
7088489 774334 8395 1294
7088491 774324 8413 1284
7088498 774297 8456 1261
7088511 774239 8480 1282
7088516 774202 8512 1282
7088544 774162 8539 1267
7088604 774082 8561 1265
7088635 774017 8582 1278
7088642 773989 8601 1280
7088675 773921 8618 1298
7088644 773918 8647 1303
7088762 773770 8666 1314
7088713 773809 8690 1300
7088816 773677 8722 1297
7088912 773567 8740 1293
7088850 773594 8768 1300
7088920 773508 8780 1304
7088905 773500 8806 1301
7088921 773459 8835 1297
7088911 773454 8862 1285
7088991 773350 8870 1301
7088968 773341 8908 1295
7089051 773236 8924 1301
7089063 773212 8955 1282
7089057 773190 8973 1292
7089168 773062 8991 1291
7089221 772991 9019 1281
7089190 773004 9033 1285
7089276 772914 9048 1274
7089312 772863 9057 1280
7089341 772815 9058 1298
7089352 772785 9080 1295
7089403 772713 9105 1291
7089485 772604 9129 1294
7089478 772572 9138 1324
7089519 772508 9153 1332
7089508 772486 9168 1350
7089500 772458 9186 1368
7089572 772367 9216 1357
7089653 772274 9218 1367
7089594 772294 9231 1393
7089739 772144 9265 1364
7089692 772157 9291 1372
7089778 772038 9303 1393
7089728 772050 9349 1385
7089790 771966 9364 1392
7089856 771883 9370 1403
7089878 771840 9404 1390
7089953 771751 9429 1379
7089947 771729 9452 1384
7089990 771649 9485 1388
7090071 771549 9494 1398
7090068 771524 9525 1395
7090137 771419 9550 1406
7090122 771400 9583 1407
7090158 771335 9609 1410
7090206 771242 9656 1408
7090189 771228 9687 1408
7090283 771100 9720 1409
7090254 771107 9751 1400
7090280 771058 9760 1414
7090332 770977 9788 1415
7090354 770918 9815 1425
7090390 770879 9833 1410
7090439 770807 9840 1426
7090479 770748 9871 1414
7090495 770710 9905 1402
7090504 770692 9896 1420
7090565 770607 9908 1432
7090589 770555 9922 1446
7090630 770475 9963 1444
7090717 770382 9967 1446
7090817 770256 10001 1438
7090763 770287 10032 1430
7090819 770215 10043 1435
7090842 770169 10071 1430
7090907 770083 10099 1423
7090873 770114 10128 1397
7090938 770034 10138 1402
7091022 769926 10142 1422
7091001 769940 10150 1421
7091136 769772 10174 1430
7091067 769816 10210 1419
7091187 769668 10233 1424
7091202 769635 10266 1409
7091204 769615 10289 1404
7091262 769558 10305 1387
7091258 769520 10318 1416
7091316 769444 10339 1413
7091354 769365 10378 1415
7091434 769268 10384 1426
7091444 769258 10375 1435
7091445 769247 10376 1444
7091553 769110 10399 1450
7091594 769043 10414 1461
7091618 769002 10423 1469
7091724 768861 10448 1479
7091681 768874 10464 1493
7091717 768817 10481 1497
7091752 768754 10498 1508
7091854 768645 10511 1502
7091853 768609 10524 1526
7091877 768576 10549 1510
7091912 768532 10573 1495
7091941 768475 10580 1516
7092008 768381 10616 1507
7092050 768318 10634 1510
7092110 768235 10660 1507
7092103 768217 10693 1499
7092160 768141 10717 1494
7092209 768082 10733 1488
7092201 768073 10739 1499
7092275 767989 10757 1491
7092266 767969 10789 1488
7092327 767875 10796 1514
7092394 767771 10830 1517
7092449 767707 10834 1522
7092383 767740 10855 1534
7092461 767653 10869 1529
7092588 767495 10894 1535
7092561 767517 10927 1507
7092630 767419 10950 1513
7092676 767323 10977 1536
7092722 767257 10990 1543
7092704 767259 11012 1537
7092776 767167 11041 1528
7092918 766994 11073 1527
7092911 766976 11071 1554
7092898 766959 11118 1537
7092899 766925 11155 1533
7092974 766840 11169 1529
7093061 766707 11197 1547
7093091 766681 11194 1546
7093113 766614 11218 1567
7093197 766507 11251 1557
7093233 766446 11278 1555
7093300 766342 11327 1543
7093270 766360 11338 1544
7093342 766268 11357 1545
7093391 766214 11379 1528
7093468 766113 11391 1540
7093489 766073 11396 1554
7093545 765991 11425 1551
7093621 765866 11445 1580
7093678 765784 11472 1578
7093693 765769 11493 1557
7093723 765723 11506 1560
7093821 765599 11534 1558
7093887 765505 11562 1558
7093920 765440 11586 1566
7093910 765426 11606 1570
7094044 765256 11646 1566
7094036 765231 11661 1584
7094007 765241 11691 1573
7094121 765121 11716 1554
7094123 765083 11725 1581
7094147 765037 11744 1584
7094243 764890 11773 1606
7094350 764759 11781 1622
7094326 764751 11813 1622
7094404 764659 11840 1609
7094386 764647 11849 1630
7094476 764544 11875 1617
7094506 764486 11899 1621
7094551 764401 11930 1630
7094622 764298 11937 1655
7094620 764258 11959 1675
7094739 764115 11994 1664
7094757 764073 12014 1668
7094778 764038 12040 1656
7094823 763958 12071 1660
7094921 763825 12097 1669
7094907 763828 12120 1657
7094973 763746 12140 1653
7095032 763673 12150 1657
7095085 763595 12175 1657
7095084 763581 12183 1664
7095191 763456 12221 1644
7095215 763411 12250 1636
7095253 763375 12273 1611
7095304 763278 12305 1625
7095391 763172 12318 1631
7095422 763095 12356 1639
7095439 763060 12372 1641
7095491 762981 12398 1642
7095521 762906 12438 1647
7095565 762837 12458 1652
7095713 762662 12496 1641
7095703 762658 12521 1630
7095799 762540 12533 1640
7095838 762469 12554 1651
7095842 762444 12582 1644
7095876 762387 12583 1666
7095910 762334 12611 1657
7096003 762232 12615 1662
7095985 762222 12651 1654
7096099 762078 12692 1643
7096177 761981 12707 1647
7096217 761910 12719 1666
7096270 761842 12740 1660
7096308 761774 12746 1684
7096312 761746 12766 1688
7096346 761704 12792 1670
7096364 761658 12806 1684
7096493 761478 12837 1704
7096487 761427 12862 1736
7096562 761327 12900 1723
7096593 761280 12904 1735
7096621 761221 12944 1726
7096664 761137 12962 1749
7096772 760989 12995 1756
7096842 760913 13005 1752
7096911 760803 13028 1770
7096888 760786 13061 1777
7096952 760699 13076 1785
7096958 760658 13117 1779
7097105 760496 13136 1775
7097095 760468 13151 1798
7097171 760378 13176 1787
7097187 760349 13192 1784
7097311 760200 13224 1777
7097356 760150 13242 1764
7097405 760047 13300 1760
7097404 760001 13345 1762
7097482 759902 13353 1775
7097574 759803 13372 1763
7097635 759706 13415 1756
7097607 759700 13437 1768
7097682 759602 13465 1763
7097725 759547 13459 1781
7097810 759435 13486 1781
7097877 759337 13500 1798
7097954 759230 13495 1833
7097984 759160 13503 1865
7098028 759076 13555 1853
7098078 758986 13583 1865
7098116 758933 13601 1862
7098224 758807 13640 1841
7098295 758698 13658 1861
7098325 758628 13688 1871
7098347 758569 13731 1865
7098408 758470 13764 1870
7098472 758367 13790 1883
7098538 758277 13812 1885
7098533 758261 13861 1857
7098605 758163 13890 1854
7098679 758075 13908 1850
7098771 757972 13933 1836
7098875 757848 13957 1832
7098893 757801 13973 1845
7099089 757589 13979 1855
7099105 757540 13979 1888
7099052 757583 13995 1882
7099204 757417 14019 1872
7099220 757366 14049 1877
7099300 757261 14056 1895
7099400 757143 14077 1892
7099425 757101 14109 1877
7099490 757028 14128 1866
7099602 756865 14153 1892
7099601 756833 14190 1888
7099670 756711 14200 1931
7099764 756591 14228 1929
7099838 756496 14253 1925
7099900 756421 14280 1911
7099895 756383 14327 1907
7099997 756254 14333 1928
7100026 756185 14345 1956
7100039 756135 14389 1949
7100181 755950 14431 1950
7100203 755894 14471 1944
7100259 755812 14505 1936
7100243 755787 14564 1918
7100347 755654 14600 1911
7100418 755543 14594 1957
7100431 755512 14605 1964
7100546 755380 14629 1957
7100563 755337 14668 1944
7100631 755245 14688 1948
7100700 755145 14728 1939
7100714 755107 14745 1946
7100768 755037 14742 1965
7100896 754891 14744 1981
7100962 754783 14775 1992
7100963 754743 14802 2004
7101007 754694 14821 1990
7101112 754571 14838 1991
7101207 754449 14879 1977
7101191 754439 14902 1980
7101276 754341 14917 1978
7101288 754274 14972 1978
7101350 754176 14999 1987
7101485 754018 15006 2003
7101543 753938 15048 1983
7101605 753865 15058 1984
7101670 753768 15090 1984
7101670 753749 15107 1986
7101795 753585 15137 1995
7101815 753549 15177 1971
7101844 753484 15207 1977
7101954 753346 15216 1996
7102016 753251 15252 1993
7102096 753168 15264 1984
7102205 753037 15283 1987
7102225 752999 15281 2007
7102273 752920 15311 2008
7102341 752818 15343 2010
7102420 752706 15383 2003
7102455 752654 15427 1976
7102540 752544 15464 1964
7102638 752429 15501 1944
7102667 752380 15517 1948
7102754 752262 15539 1957
7102828 752145 15559 1980
7102914 752033 15584 1981
7102981 751956 15590 1985
7103003 751896 15620 1993
7103035 751845 15646 1986
7103202 751670 15647 1993
7103253 751614 15650 1995
7103308 751511 15680 2013
7103352 751450 15691 2019
7103474 751297 15737 2004
7103467 751266 15776 2003
7103548 751165 15812 1987
7103675 751023 15845 1969
7103610 751073 15845 1984
7103734 750924 15879 1975
7103790 750860 15887 1975
7103891 750735 15893 1993
7103994 750615 15889 2014
7104094 750469 15909 2040
7104137 750391 15923 2061
7104256 750259 15945 2052
7104269 750214 15982 2047
7104315 750128 16025 2044
7104380 750013 16051 2068
7104439 749926 16086 2061
7104516 749820 16116 2060
7104570 749757 16123 2062
7104683 749640 16140 2049
7104798 749497 16177 2040
7104826 749454 16190 2042
7104895 749353 16228 2036
7104934 749284 16248 2046
7104963 749183 16305 2061
7105054 749083 16301 2074
7105083 749053 16310 2066
7105157 748976 16329 2050
7105249 748852 16366 2045
7105295 748778 16377 2062
7105400 748631 16397 2084
7105473 748525 16437 2077
7105588 748391 16443 2090
7105615 748345 16453 2099
7105723 748214 16477 2098
7105697 748213 16514 2088
7105814 748093 16515 2090
7105885 748016 16518 2093
7106009 747865 16533 2105
7106045 747804 16542 2121
7106141 747684 16590 2097
7106206 747595 16603 2108
7106292 747489 16631 2100
7106406 747357 16642 2107
7106508 747242 16656 2106
7106516 747191 16673 2132
7106589 747125 16671 2127
7106661 747022 16699 2130
7106700 746961 16721 2130
7106787 746834 16740 2151
7106906 746717 16749 2140
7106910 746667 16783 2152
7106978 746590 16781 2163
7107046 746456 16811 2199
7107225 746229 16862 2196
7107260 746170 16881 2201
7107264 746139 16890 2219
7107385 746003 16913 2211
7107539 745804 16934 2235
7107577 745747 16970 2218
7107642 745664 16990 2216
7107708 745566 17032 2206
7107809 745434 17050 2219
7107832 745384 17074 2222
7107871 745305 17103 2233
7107964 745191 17120 2237
7108101 745039 17154 2218
7108109 745018 17163 2222
7108221 744878 17184 2229
7108289 744797 17194 2232
7108369 744693 17234 2216
7108421 744616 17279 2196
7108476 744527 17294 2215
7108615 744388 17283 2226
7108607 744343 17323 2239
7108770 744161 17352 2229
7108811 744097 17362 2242
7108849 744047 17366 2250
7108982 743893 17363 2274
7108991 743824 17404 2293
7109113 743665 17448 2286
7109197 743561 17469 2285
7109242 743475 17505 2290
7109289 743418 17532 2273
7109407 743274 17573 2258
7109489 743147 17617 2259
7109607 743011 17638 2256
7109663 742938 17664 2247
7109721 742856 17711 2224
7109789 742780 17711 2232
7109879 742652 17737 2244
7109962 742538 17785 2227
7110064 742434 17777 2237
7110072 742376 17797 2267
7110121 742314 17816 2261
7110177 742248 17849 2238
7110293 742089 17880 2250
7110358 742006 17884 2264
7110464 741861 17917 2270
7110549 741742 17950 2271
7110595 741646 17966 2305
7110686 741511 18000 2315
7110715 741440 18036 2321
7110864 741251 18071 2326
7110947 741141 18103 2321
7111008 741039 18140 2325
7111148 740888 18162 2314
7111162 740827 18183 2340
7111220 740733 18235 2324
7111245 740674 18265 2328
7111292 740582 18298 2340
7111431 740401 18304 2376
7111473 740288 18354 2397
7111545 740186 18366 2415
7111654 740031 18404 2423
7111700 739939 18453 2420
7111803 739801 18480 2428
7111845 739724 18497 2446
7111934 739593 18530 2455
7112002 739511 18561 2438
7112099 739393 18615 2405
7112190 739280 18629 2413
7112323 739111 18684 2394
7112375 739015 18710 2412
7112415 738920 18787 2390
7112454 738835 18825 2398
7112661 738599 18849 2403
7112736 738506 18840 2430
7112827 738366 18872 2447
7112877 738292 18888 2455
7112994 738166 18894 2458
7113074 738045 18916 2477
7113145 737920 18944 2503
7113263 737767 18972 2510
7113372 737625 19013 2502
7113368 737586 19064 2494
7113479 737450 19083 2500
7113578 737310 19119 2505
7113630 737215 19161 2506
7113736 737072 19189 2515
7113825 736952 19243 2492
7113874 736873 19278 2487
7114016 736700 19340 2456
7114007 736680 19359 2466
7114075 736559 19385 2493
7114144 736475 19406 2487
7114295 736297 19430 2490
7114333 736222 19452 2505
7114488 736028 19485 2511
7114504 735991 19498 2519
7114648 735813 19503 2548
7114721 735711 19542 2538
7114767 735628 19554 2563
7114819 735550 19588 2555
7114949 735388 19632 2543
7114991 735331 19636 2554
7115182 735110 19646 2574
7115255 735002 19712 2543
7115350 734866 19738 2558
7115372 734810 19752 2578
7115499 734657 19786 2570
7115511 734608 19825 2568
7115610 734484 19855 2563
7115716 734344 19868 2584
7115779 734238 19912 2583
7115901 734078 19929 2604
7115935 734024 19972 2581
7116039 733897 19980 2596
7116127 733785 20002 2598
7116253 733608 20045 2606
7116260 733548 20090 2614
7116335 733428 20123 2626
7116456 733288 20166 2602
7116486 733186 20205 2635
7116598 733073 20230 2611
7116693 732955 20267 2597
7116765 732848 20296 2603
7116854 732720 20324 2614
7116926 732609 20358 2619
7117114 732413 20375 2610
7117178 732306 20411 2617
7117270 732170 20450 2622
7117293 732135 20486 2598
7117448 731949 20512 2603
7117490 731879 20555 2588
7117603 731745 20596 2568
7117719 731590 20620 2583
7117801 731465 20648 2598
7117853 731404 20669 2586
7117930 731282 20681 2619
7117997 731188 20704 2623
7118075 731093 20717 2627
7118192 730923 20748 2649
7118315 730757 20784 2656
7118409 730627 20803 2673
7118481 730549 20807 2675
7118641 730378 20817 2676
7118732 730255 20860 2665
7118842 730094 20913 2663
7118844 730030 20971 2667
7118961 729880 21003 2668
7119035 729775 21037 2665
7119171 729600 21068 2673
7119266 729459 21120 2667
7119387 729306 21154 2665
7119493 729197 21164 2658
