Successfully ran 14600 iterations with 128 processors and 1 threads per processor in 85.6296 seconds 
EMPTY HUMANS ZOMBIES INFECTED
7085834 786468 184 26
7085752 786549 182 29
7085833 786467 184 28
7085843 786457 184 28
7085772 786526 186 28
7085836 786467 182 27
7085786 786520 180 26
7085748 786558 180 26
7085778 786530 181 23
7085756 786551 181 24
7085726 786583 179 24
7085721 786589 178 24
7085697 786614 177 24
7085700 786609 176 27
7085616 786692 177 27
7085678 786629 177 28
7085643 786660 177 32
7085675 786628 178 31
7085641 786661 179 31
7085505 786797 179 31
7085669 786631 179 33
7085590 786711 179 32
7085515 786788 176 33
7085514 786792 174 32
7085555 786753 173 31
7085551 786757 171 33
7085470 786837 171 34
7085486 786824 170 32
7085468 786845 165 34
7085492 786821 164 35
7085469 786844 166 33
7085450 786864 165 33
7085422 786894 164 32
7085383 786933 162 34
7085440 786880 159 33
7085388 786931 160 33
7085388 786929 159 36
7085323 786994 160 35
7085348 786971 162 31
7085292 787028 165 27
7085334 786989 165 24
7085265 787059 166 22
7085254 787065 166 27
7085320 786998 168 26
7085319 787001 166 26
7085244 787079 163 26
7085264 787062 160 26
7085300 787028 159 25
7085246 787084 157 25
7085247 787085 156 24
7085189 787144 154 25
7085190 787144 157 21
7085112 787223 158 19
7085185 787149 159 19
7085190 787146 158 18
7085142 787193 158 19
7085116 787216 158 22
7085117 787219 155 21
7085140 787196 155 21
7085077 787262 152 21
7085123 787216 152 21
7085108 787231 150 23
7085126 787217 145 24
7085137 787209 146 20
7085061 787285 146 20
7085043 787304 144 21
7085083 787266 142 21
7085004 787346 140 22
7084972 787379 140 21
7084955 787397 139 21
7084915 787438 139 20
7084900 787453 138 21
7084975 787379 139 19
7084922 787433 138 19
7084935 787421 139 17
7084906 787452 137 17
7084819 787540 136 17
7084882 787476 137 17
7084886 787472 136 18
7084887 787470 138 17
7084860 787498 138 16
7084897 787457 139 19
7084764 787590 140 18
7084871 787484 140 17
7084797 787559 138 18
7084783 787575 137 17
7084848 787511 137 16
7084772 787587 137 16
7084761 787600 136 15
7084763 787598 137 14
7084749 787613 137 13
7084694 787668 136 14
7084764 787599 136 13
7084763 787601 136 12
7084687 787678 134 13
7084668 787694 135 15
7084692 787670 136 14
7084696 787667 135 14
7084671 787695 133 13
7084637 787732 131 12
7084643 787725 133 11
7084645 787723 134 10
7084603 787767 133 9
7084579 787789 133 11
7084557 787810 133 12
7084616 787753 130 13
7084559 787811 129 13
7084545 787825 129 13
7084529 787844 125 14
7084580 787794 124 14
7084445 787931 122 14
7084547 787828 122 15
7084510 787864 121 17
7084502 787875 118 17
7084420 787957 117 18
7084416 787963 113 20
7084449 787930 112 21
7084460 787921 110 21
7084425 787958 107 22
7084357 788025 107 23
7084470 787912 107 23
7084379 788004 109 20
7084369 788014 110 19
7084389 787995 109 19
7084386 787997 110 19
7084303 788078 111 20
7084323 788058 112 19
7084306 788075 114 17
7084220 788159 115 18
7084290 788088 114 20
7084244 788134 112 22
7084244 788138 108 22
7084243 788139 109 21
7084214 788166 109 23
7084223 788158 108 23
7084218 788166 106 22
7084214 788171 105 22
7084160 788226 104 22
7084211 788174 106 21
7084158 788228 105 21
7084179 788207 103 23
7084148 788239 102 23
7084123 788264 101 24
7084079 788308 101 24
7084085 788303 99 25
7084084 788302 100 26
7084061 788325 102 24
7084010 788376 104 22
7084036 788350 104 22
7084033 788354 104 21
7083932 788457 103 20
7084053 788336 103 20
7083940 788449 102 21
7083882 788507 102 21
7083924 788464 101 23
7083910 788479 100 23
7083887 788503 100 22
7083843 788549 99 21
7083890 788500 99 23
7083884 788509 96 23
7083861 788532 97 22
7083831 788564 96 21
7083838 788557 95 22
7083887 788509 95 21
7083804 788594 92 22
7083786 788614 90 22
7083810 788593 89 20
7083774 788631 90 17
7083743 788662 93 14
7083728 788676 93 15
7083730 788674 93 15
7083779 788625 94 14
7083736 788667 95 14
7083752 788653 93 14
7083751 788655 91 15
7083741 788666 92 13
7083745 788662 93 12
7083712 788695 92 13
7083750 788657 91 14
7083659 788748 94 11
7083724 788683 95 10
7083719 788690 93 10
7083645 788766 91 10
7083645 788766 90 11
7083580 788832 90 10
7083524 788888 92 8
7083575 788835 92 10
7083573 788838 90 11
7083536 788873 89 14
7083446 788965 91 10
7083500 788911 89 12
7083505 788909 85 13
7083494 788920 85 13
7083512 788904 83 13
7083489 788928 83 12
7083401 789015 86 10
7083374 789042 86 10
7083414 789001 86 11
7083355 789059 86 12
7083366 789049 86 11
7083267 789148 87 10
7083372 789045 86 9
7083257 789161 85 9
7083291 789128 85 8
7083279 789141 83 9
7083255 789165 83 9
7083258 789161 85 8
7083176 789243 85 8
7083275 789147 82 8
7083251 789170 82 9
7083157 789262 81 12
7083194 789226 80 12
7083192 789230 77 13
7083184 789239 76 13
7083159 789264 78 11
7083113 789310 77 12
7083150 789273 79 10
7083125 789297 79 11
7083051 789370 79 12
7083101 789322 78 11
7083095 789329 78 10
7083109 789314 80 9
7083078 789344 80 10
7082993 789430 79 10
7082991 789433 79 9
7083004 789419 80 9
7082976 789448 79 9
7083007 789418 77 10
7082974 789451 77 10
7082975 789450 78 9
7082959 789466 78 9
7082923 789500 78 11
7082892 789530 78 12
7082914 789508 75 15
7082917 789505 75 15
7082923 789499 76 14
7082898 789524 77 13
7082825 789596 77 14
7082800 789623 77 12
7082779 789645 76 12
7082724 789700 76 12
7082805 789619 76 12
7082724 789701 75 12
7082792 789631 77 12
7082717 789704 78 13
7082731 789691 77 13
7082715 789707 77 13
7082713 789708 80 11
7082632 789789 82 9
7082671 789749 82 10
7082584 789835 82 11
7082635 789785 81 11
7082613 789808 79 12
7082598 789822 81 11
7082573 789847 80 12
7082542 789879 79 12
7082573 789849 78 12
7082553 789869 78 12
7082495 789928 79 10
7082534 789889 80 9
7082526 789897 80 9
7082421 790002 80 9
7082478 789947 77 10
7082504 789921 78 9
7082461 789963 78 10
7082493 789931 80 8
7082390 790035 79 8
7082404 790021 79 8
7082367 790058 79 8
7082324 790101 79 8
7082373 790051 79 9
7082333 790093 77 9
7082330 790096 77 9
7082345 790081 77 9
7082384 790040 76 12
7082287 790139 75 11
7082241 790186 74 11
7082230 790197 74 11
7082281 790148 74 9
7082182 790247 74 9
7082250 790180 74 8
7082245 790187 72 8
7082200 790231 72 9
7082221 790211 71 9
7082163 790270 70 9
7082198 790236 70 8
7082164 790270 69 9
7082141 790293 70 8
7082151 790281 70 10
7082101 790329 72 10
7082137 790293 72 10
7082098 790333 71 10
7082049 790382 70 11
7082069 790361 70 12
7082069 790363 69 11
7082103 790331 67 11
7082015 790419 69 9
7082069 790365 68 10
7082018 790417 67 10
7082042 790390 67 13
7081969 790463 67 13
7081936 790496 66 14
7081936 790495 66 15
7081916 790517 65 14
7081940 790494 63 15
7081983 790455 61 13
7081894 790543 61 14
7081891 790546 61 14
7081857 790581 60 14
7081863 790575 61 13
7081843 790596 61 12
7081859 790579 61 13
7081799 790639 62 12
7081844 790597 60 11
7081788 790654 59 11
7081793 790648 59 12
7081828 790614 59 11
7081727 790716 59 10
7081739 790703 59 11
7081732 790710 59 11
7081709 790734 58 11
7081679 790765 57 11
7081684 790761 56 11
7081656 790789 56 11
7081656 790789 56 11
7081651 790796 54 11
7081692 790757 52 11
7081620 790830 53 9
7081620 790831 52 9
7081651 790800 54 7
7081591 790859 54 8
7081590 790859 54 9
7081554 790896 54 8
7081595 790856 55 6
7081522 790929 55 6
7081525 790926 55 6
7081509 790941 55 7
7081488 790963 55 6
7081517 790936 53 6
7081459 790994 53 6
7081460 790993 53 6
7081454 790999 54 5
7081392 791060 54 6
7081472 790980 54 6
7081339 791113 52 8
7081352 791099 52 9
7081307 791145 51 9
7081332 791120 51 9
7081307 791145 50 10
7081263 791189 50 10
7081284 791168 50 10
7081278 791173 50 11
7081243 791209 49 11
7081223 791230 48 11
7081236 791217 48 11
7081203 791250 49 10
7081173 791280 50 9
7081125 791328 51 8
7081145 791310 49 8
7081153 791304 47 8
7081120 791334 47 11
7081136 791318 47 11
7081127 791327 47 11
7081144 791311 46 11
7081076 791379 45 12
7081093 791366 42 11
7081031 791428 42 11
7081053 791407 41 11
7080971 791489 42 10
7080964 791497 42 9
7080969 791494 40 9
7080993 791469 40 10
7080979 791483 40 10
7080909 791553 40 10
7080901 791562 39 10
7080843 791619 41 9
7080893 791569 41 9
7080910 791553 40 9
7080891 791572 40 9
7080921 791542 41 8
7080840 791624 40 8
7080746 791718 41 7
7080793 791670 41 8
7080774 791689 43 6
7080835 791628 43 6
7080779 791684 43 6
7080736 791727 43 6
7080755 791708 43 6
7080668 791796 42 6
7080742 791723 41 6
7080675 791789 43 5
7080684 791780 43 5
7080721 791744 43 4
7080658 791807 44 3
7080705 791759 44 4
7080631 791833 44 4
7080618 791846 44 4
7080614 791851 44 3
7080631 791834 44 3
7080632 791832 44 4
7080573 791891 44 4
7080575 791888 45 4
7080527 791936 45 4
7080546 791916 46 4
7080478 791984 46 4
7080454 792009 45 4
7080464 791999 45 4
7080452 792011 45 4
7080453 792011 44 4
7080452 792012 44 4
7080408 792057 44 3
7080440 792024 44 4
7080383 792080 44 5
7080431 792032 44 5
7080365 792099 43 5
7080378 792087 43 4
7080376 792090 42 4
7080351 792115 43 3
7080358 792109 43 2
7080346 792120 43 3
7080311 792156 42 3
7080334 792133 42 3
7080276 792191 43 2
7080248 792220 42 2
7080299 792168 42 3
7080220 792247 42 3
7080208 792259 41 4
7080219 792252 37 4
7080213 792258 37 4
7080188 792284 36 4
7080165 792309 35 3
7080146 792328 35 3
7080153 792322 34 3
7080130 792345 34 3
7080119 792356 34 3
7080095 792380 34 3
7080137 792338 34 3
7080106 792371 32 3
7080062 792415 32 3
7080051 792427 31 3
7080081 792397 30 4
7080054 792424 29 5
7079995 792483 29 5
7080032 792445 29 6
7079971 792505 30 6
7080025 792451 30 6
7079971 792506 30 5
7079919 792558 29 6
7079950 792528 28 6
7079916 792562 28 6
7079920 792559 27 6
7079900 792579 27 6
7079857 792623 26 6
7079863 792618 25 6
7079824 792656 26 6
7079869 792612 25 6
7079836 792645 25 6
7079849 792632 25 6
7079804 792676 25 7
7079780 792700 25 7
7079793 792687 25 7
7079772 792708 25 7
7079742 792739 24 7
7079765 792717 23 7
7079669 792813 23 7
7079646 792836 23 7
7079662 792821 22 7
7079625 792858 22 7
7079660 792823 23 6
7079684 792799 24 5
7079712 792771 24 5
7079600 792884 23 5
7079597 792888 23 4
7079611 792874 23 4
7079609 792876 24 3
7079567 792919 24 2
7079564 792923 23 2
7079440 793047 23 2
7079525 792962 23 2
7079589 792898 23 2
7079526 792961 23 2
7079517 792970 23 2
7079477 793009 23 3
7079460 793026 24 2
7079384 793102 24 2
7079470 793017 23 2
7079455 793032 23 2
7079463 793023 23 3
7079417 793069 23 3
7079378 793107 23 4
7079395 793089 23 5
7079291 793194 22 5
7079354 793131 22 5
7079322 793164 22 4
7079352 793134 22 4
7079235 793251 23 3
7079272 793213 23 4
7079209 793275 23 5
7079229 793254 24 5
7079174 793310 24 4
7079159 793325 24 4
7079169 793316 24 3
7079094 793391 24 3
7079195 793290 24 3
7079122 793364 23 3
7079076 793412 21 3
7079026 793462 21 3
7079039 793449 21 3
7079056 793431 21 4
7079029 793457 21 5
7079038 793448 21 5
7078976 793510 21 5
7078940 793546 22 4
7078942 793543 22 5
7078925 793560 23 4
7078944 793543 21 4
7078937 793550 21 4
7078884 793604 20 4
7078883 793606 19 4
7078891 793598 19 4
7078845 793644 20 3
7078852 793638 19 3
7078777 793713 19 3
7078797 793693 19 3
7078814 793676 20 2
7078766 793724 20 2
7078766 793723 20 3
7078735 793755 19 3
7078755 793735 19 3
7078752 793739 18 3
7078728 793763 18 3
7078762 793729 18 3
7078678 793813 18 3
7078665 793826 18 3
7078650 793841 18 3
7078647 793844 18 3
7078628 793863 19 2
7078628 793863 19 2
7078643 793848 19 2
7078622 793870 18 2
7078557 793935 18 2
7078579 793913 18 2
7078508 793984 18 2
7078543 793949 18 2
7078541 793952 18 1
7078458 794035 18 1
7078458 794035 19 0
7078558 793935 19 0
7078425 794068 19 0
7078423 794072 17 0
7078435 794060 17 0
7078408 794087 17 0
7078439 794056 17 0
7078323 794172 17 0
7078325 794170 17 0
7078299 794196 17 0
7078336 794159 17 0
7078297 794200 15 0
7078332 794165 15 0
7078231 794266 15 0
7078267 794230 15 0
7078244 794252 15 1
7078281 794215 15 1
7078213 794283 15 1
7078156 794341 14 1
7078210 794287 14 1
7078217 794280 14 1
7078136 794361 14 1
7078105 794392 14 1
7078114 794383 14 1
7078104 794393 14 1
7078118 794379 14 1
7078109 794387 14 2
7078109 794387 14 2
7078052 794445 13 2
7078051 794446 13 2
7078039 794457 13 3
7078000 794496 13 3
7077977 794518 13 4
7077986 794509 13 4
7077983 794512 13 4
7077912 794583 13 4
7077924 794571 13 4
7077960 794535 13 4
7077939 794556 13 4
7077913 794582 13 4
7077888 794607 13 4
7077873 794622 13 4
7077902 794593 13 4
7077915 794580 13 4
7077937 794558 13 4
7077769 794727 12 4
7077823 794672 12 5
7077846 794649 12 5
7077772 794723 12 5
7077781 794714 12 5
7077781 794713 12 6
7077789 794705 12 6
7077752 794742 12 6
7077801 794693 12 6
7077721 794773 13 5
7077683 794811 13 5
7077668 794826 14 4
7077685 794809 14 4
7077640 794854 14 4
7077636 794858 14 4
7077609 794885 14 4
7077518 794976 14 4
7077556 794938 14 4
7077528 794966 15 3
7077550 794944 15 3
7077568 794926 15 3
7077442 795052 15 3
7077512 794982 15 3
7077483 795011 15 3
7077494 795000 15 3
7077423 795071 15 3
7077433 795061 15 3
7077418 795076 16 2
7077459 795035 16 2
7077360 795134 16 2
7077387 795107 16 2
7077305 795189 16 2
7077395 795099 16 2
7077374 795120 16 2
7077308 795186 16 2
7077224 795271 15 2
7077309 795186 15 2
7077228 795267 15 2
7077250 795245 15 2
7077270 795224 15 3
7077255 795239 15 3
7077250 795244 15 3
7077260 795234 16 2
7077205 795289 16 2
7077179 795315 16 2
7077214 795280 16 2
7077146 795348 16 2
7077184 795310 16 2
7077187 795307 16 2
7077121 795373 16 2
7077067 795426 16 3
7077053 795440 16 3
7077149 795344 17 2
7077071 795422 17 2
7077016 795477 17 2
7077016 795477 17 2
7077034 795459 17 2
7077053 795440 18 1
7077037 795455 18 2
7077030 795462 18 2
7077009 795482 20 1
7076943 795548 20 1
7076938 795553 20 1
7076936 795555 20 1
7076964 795528 19 1
7076969 795524 18 1
7076954 795539 18 1
7076906 795587 18 1
7076886 795606 18 2
7076953 795540 17 2
7076955 795538 17 2
7076892 795601 18 1
7076923 795570 18 1
7076830 795663 18 1
7076831 795662 18 1
7076825 795668 18 1
7076833 795660 18 1
7076798 795695 18 1
7076768 795725 18 1
7076741 795753 17 1
7076768 795727 16 1
7076713 795782 16 1
7076680 795815 16 1
7076671 795824 16 1
7076725 795772 14 1
7076667 795830 14 1
7076697 795800 14 1
7076611 795886 14 1
7076639 795858 14 1
7076688 795809 14 1
7076577 795920 14 1
7076610 795888 14 0
7076657 795841 14 0
7076690 795808 14 0
7076634 795864 14 0
7076636 795862 14 0
7076611 795887 14 0
7076614 795884 14 0
7076531 795967 14 0
7076501 795997 13 1
7076557 795941 13 1
7076481 796017 13 1
7076527 795971 13 1
7076493 796005 13 1
7076522 795976 14 0
7076494 796004 14 0
7076478 796020 14 0
7076462 796036 14 0
7076455 796043 14 0
7076441 796057 14 0
7076363 796135 14 0
7076393 796105 14 0
7076364 796134 14 0
7076319 796179 14 0
7076285 796213 14 0
7076257 796241 14 0
7076256 796242 14 0
7076299 796199 14 0
7076255 796243 14 0
7076278 796220 14 0
7076226 796272 14 0
7076200 796298 14 0
7076229 796269 14 0
7076109 796389 14 0
7076110 796387 14 1
7076221 796276 14 1
7076119 796378 14 1
7076136 796361 14 1
7076106 796391 14 1
7076069 796428 14 1
7076088 796409 14 1
7076055 796442 14 1
7076013 796484 14 1
7076027 796470 14 1
7076040 796457 14 1
7076022 796476 13 1
7075955 796543 13 1
7075992 796507 12 1
7075953 796546 12 1
7075940 796560 11 1
7075923 796577 11 1
7075883 796617 11 1
7075951 796549 11 1
7075881 796620 10 1
7075897 796604 9 2
7075875 796626 10 1
7075941 796560 10 1
7075831 796670 10 1
7075759 796741 10 2
7075835 796666 9 2
7075794 796707 9 2
7075832 796669 9 2
7075817 796684 9 2
7075799 796702 9 2
7075765 796736 9 2
7075804 796697 9 2
7075780 796721 9 2
7075750 796751 9 2
7075704 796797 9 2
7075633 796868 10 1
7075693 796808 10 1
7075683 796819 9 1
7075660 796843 8 1
7075728 796775 9 0
7075681 796822 9 0
7075663 796840 9 0
7075605 796898 9 0
7075561 796942 8 1
7075555 796948 8 1
7075570 796933 8 1
7075555 796948 8 1
7075542 796961 8 1
7075520 796983 8 1
7075461 797042 8 1
7075405 797098 8 1
7075481 797022 8 1
7075481 797022 8 1
7075390 797113 8 1
7075481 797022 8 1
7075405 797098 8 1
7075446 797057 8 1
7075393 797110 8 1
7075389 797114 9 0
7075358 797145 9 0
7075366 797137 9 0
7075329 797173 9 1
7075328 797174 9 1
7075282 797220 9 1
7075291 797211 9 1
7075298 797204 9 1
7075253 797249 9 1
7075228 797274 9 1
7075262 797240 9 1
7075250 797252 9 1
7075184 797318 9 1
7075228 797274 9 1
7075259 797243 9 1
7075170 797332 9 1
7075177 797325 9 1
7075111 797391 9 1
7075111 797391 9 1
7075159 797343 9 1
7075158 797344 10 0
7075120 797382 10 0
7075119 797383 10 0
7075068 797434 9 1
7075161 797341 9 1
7075041 797461 9 1
7075053 797449 9 1
7075058 797444 9 1
7074987 797515 10 0
7075053 797449 10 0
7075051 797451 10 0
7074959 797545 8 0
7074980 797524 8 0
7074946 797558 8 0
7074991 797513 8 0
7074953 797551 8 0
7074984 797519 8 1
7074827 797676 8 1
7074927 797576 8 1
7074927 797576 8 1
7074873 797630 8 1
7074899 797604 8 1
7074917 797586 8 1
7074820 797683 8 1
7074774 797729 8 1
7074786 797717 8 1
7074800 797703 8 1
7074828 797675 8 1
7074804 797699 8 1
7074763 797740 8 1
7074748 797755 8 1
7074774 797730 7 1
7074664 797840 8 0
7074721 797783 8 0
7074723 797781 8 0
7074683 797821 8 0
7074615 797889 8 0
7074620 797884 8 0
7074608 797896 8 0
7074664 797839 8 1
7074635 797868 8 1
7074556 797947 8 1
7074603 797900 8 1
7074510 797993 8 1
7074529 797974 8 1
7074501 798002 8 1
7074454 798049 8 1
7074421 798082 8 1
7074412 798091 8 1
7074452 798051 8 1
7074426 798077 8 1
7074422 798081 8 1
7074430 798073 8 1
7074369 798134 8 1
7074365 798138 8 1
7074390 798113 8 1
7074351 798152 8 1
7074410 798093 8 1
7074310 798193 8 1
7074317 798186 8 1
7074316 798187 8 1
7074196 798307 8 1
7074220 798283 8 1
7074260 798244 8 0
7074235 798269 8 0
7074245 798259 8 0
7074210 798294 8 0
7074180 798324 8 0
7074145 798359 8 0
7074162 798342 8 0
7074169 798335 8 0
7074133 798371 8 0
7074136 798368 8 0
7074117 798389 6 0
7074144 798362 6 0
7074082 798423 6 1
7074077 798428 6 1
7074054 798451 6 1
7074036 798469 6 1
7073974 798531 6 1
7074052 798453 6 1
7073968 798537 6 1
7073990 798515 6 1
7073985 798520 6 1
7073981 798524 6 1
7073939 798567 5 1
7073925 798581 5 1
7073916 798590 5 1
7073903 798603 5 1
7073861 798645 5 1
7073815 798691 5 1
7073858 798648 5 1
7073877 798629 5 1
7073797 798709 5 1
7073803 798703 5 1
7073743 798763 5 1
7073763 798743 5 1
7073722 798783 5 2
7073770 798735 5 2
7073730 798775 5 2
7073620 798885 5 2
7073644 798861 5 2
7073677 798828 5 2
7073642 798863 5 2
7073707 798796 5 4
7073600 798903 5 4
7073586 798917 4 5
7073535 798968 4 5
7073561 798942 5 4
7073519 798984 6 3
7073557 798947 5 3
7073558 798946 5 3
7073529 798975 5 3
7073516 798988 5 3
7073448 799056 5 3
7073512 798992 6 2
7073445 799059 7 1
7073458 799046 7 1
7073558 798946 7 1
7073443 799061 7 1
7073451 799053 7 1
7073470 799034 7 1
7073389 799115 7 1
7073421 799083 7 1
7073432 799072 7 1
7073393 799111 7 1
7073347 799157 7 1
7073366 799138 7 1
7073346 799158 7 1
7073309 799195 7 1
7073309 799195 7 1
7073352 799152 7 1
7073326 799178 7 1
7073271 799233 6 2
7073256 799248 6 2
7073231 799273 6 2
7073212 799292 6 2
7073229 799275 6 2
7073165 799339 6 2
7073197 799307 6 2
7073208 799296 6 2
7073205 799300 5 2
7073193 799312 5 2
7073165 799340 6 1
7073100 799406 5 1
7073115 799391 5 1
7073096 799410 5 1
7073132 799374 5 1
7073077 799429 5 1
7073067 799439 5 1
7073082 799423 5 2
7072974 799531 6 1
7073029 799476 6 1
7073020 799485 6 1
7072954 799551 6 1
7073015 799490 6 1
7073038 799467 6 1
7072942 799564 5 1
7072919 799587 6 0
7072929 799578 5 0
7072955 799552 5 0
7072904 799603 5 0
7072944 799563 5 0
7072869 799638 5 0
7072795 799712 5 0
7072845 799662 5 0
7072791 799716 5 0
7072868 799639 5 0
7072770 799737 5 0
7072805 799702 5 0
7072802 799705 5 0
7072724 799783 5 0
7072684 799825 3 0
7072708 799801 3 0
7072715 799794 3 0
7072697 799812 3 0
7072680 799829 3 0
7072705 799804 3 0
7072669 799840 3 0
7072647 799862 3 0
7072675 799834 3 0
7072609 799900 3 0
7072651 799858 3 0
7072581 799927 3 1
7072579 799929 3 1
7072577 799931 3 1
7072559 799949 3 1
7072517 799991 3 1
7072527 799981 3 1
7072509 799999 3 1
7072514 799994 3 1
7072473 800035 3 1
7072456 800052 3 1
7072403 800105 3 1
7072420 800088 3 1
7072405 800103 3 1
7072363 800145 3 1
7072374 800134 3 1
7072388 800120 3 1
7072295 800213 3 1
7072291 800217 3 1
7072288 800220 3 1
7072343 800165 3 1
7072272 800236 3 1
7072268 800240 3 1
7072220 800287 3 2
7072248 800259 3 2
7072224 800283 3 2
7072133 800374 3 2
7072136 800371 3 2
7072200 800307 3 2
7072141 800366 3 2
7072099 800408 3 2
7072108 800399 4 1
7072116 800391 5 0
7072046 800461 5 0
7072022 800485 5 0
7072072 800436 4 0
7072039 800469 4 0
7072086 800422 4 0
7072075 800433 4 0
7072074 800434 4 0
7072059 800450 3 0
7072111 800399 2 0
7072036 800474 2 0
7071979 800531 2 0
7071963 800547 2 0
7071951 800559 2 0
7071924 800586 2 0
7071976 800534 2 0
7071929 800581 2 0
7071925 800585 2 0
7071921 800589 2 0
7071941 800570 1 0
7071899 800612 1 0
7071841 800670 1 0
7071880 800631 1 0
7071875 800636 1 0
7071851 800660 1 0
7071783 800728 1 0
7071806 800705 1 0
7071802 800709 1 0
7071792 800719 1 0
7071799 800712 1 0
7071789 800722 1 0
7071711 800800 1 0
7071711 800800 1 0
7071674 800837 1 0
7071700 800811 1 0
7071681 800830 1 0
7071568 800943 1 0
7071693 800818 1 0
7071594 800917 1 0
7071598 800913 1 0
7071625 800886 1 0
7071606 800905 1 0
7071564 800947 1 0
7071582 800929 1 0
7071580 800931 1 0
7071549 800962 1 0
7071511 801000 1 0
7071520 800991 1 0
7071521 800990 1 0
7071536 800975 1 0
7071504 801007 1 0
7071484 801027 1 0
7071433 801078 1 0
7071385 801126 1 0
7071409 801102 1 0
7071359 801152 1 0
7071382 801129 1 0
7071354 801157 1 0
7071378 801133 1 0
7071311 801200 1 0
7071301 801210 1 0
7071274 801237 1 0
7071219 801292 1 0
7071201 801310 1 0
7071221 801290 1 0
7071233 801278 1 0
7071229 801282 1 0
7071229 801282 1 0
7071151 801360 1 0
7071134 801377 1 0
7071078 801433 1 0
7071120 801392 0 0
7071088 801424 0 0
7071121 801391 0 0
7071045 801467 0 0
7071002 801510 0 0
7071071 801441 0 0
7070970 801542 0 0
7070983 801529 0 0
7071034 801478 0 0
7071023 801489 0 0
7070956 801556 0 0
7071010 801502 0 0
7070999 801513 0 0
7071036 801476 0 0
7070916 801596 0 0
7071001 801511 0 0
7070931 801581 0 0
7070957 801555 0 0
7070889 801623 0 0
7070871 801641 0 0
7070862 801650 0 0
7070871 801641 0 0
7070866 801646 0 0
7070837 801675 0 0
7070851 801661 0 0
7070801 801711 0 0
7070788 801724 0 0
7070815 801697 0 0
7070750 801762 0 0
7070729 801783 0 0
7070783 801729 0 0
7070737 801775 0 0
7070724 801788 0 0
7070751 801761 0 0
7070691 801821 0 0
7070645 801867 0 0
7070680 801832 0 0
7070640 801872 0 0
7070630 801882 0 0
7070617 801895 0 0
7070647 801865 0 0
7070609 801903 0 0
7070556 801956 0 0
7070607 801905 0 0
7070591 801921 0 0
7070539 801973 0 0
7070554 801958 0 0
7070531 801981 0 0
7070423 802089 0 0
7070439 802073 0 0
7070443 802069 0 0
7070432 802080 0 0
7070439 802073 0 0
7070371 802141 0 0
7070364 802148 0 0
7070356 802156 0 0
7070401 802111 0 0
7070339 802173 0 0
7070324 802188 0 0
7070317 802195 0 0
7070398 802114 0 0
7070314 802198 0 0
7070264 802248 0 0
7070212 802300 0 0
7070254 802258 0 0
7070220 802292 0 0
7070247 802265 0 0
7070223 802289 0 0
7070197 802315 0 0
7070188 802324 0 0
7070075 802437 0 0
7070149 802363 0 0
7070170 802342 0 0
7070104 802408 0 0
7070116 802396 0 0
7070132 802380 0 0
7070114 802398 0 0
7070058 802454 0 0
7070045 802467 0 0
