Successfully ran 7300 iterations with 128 processors and 1 threads per processor in 33.7671 seconds 
EMPTY HUMANS ZOMBIES INFECTED
7032332 956010 10468 1190
7031834 956456 10523 1187
7031317 956915 10579 1189
7030752 957421 10645 1182
7030229 957885 10691 1195
7029719 958333 10743 1205
7029218 958772 10818 1192
7028707 959228 10877 1188
7028118 959760 10945 1177
7027557 960269 10998 1176
7027039 960712 11051 1198
7026508 961177 11108 1207
7026012 961614 11160 1214
7025505 962053 11226 1216
7024934 962562 11299 1205
7024436 962987 11365 1212
7023892 963473 11421 1214
7023347 963955 11493 1205
7022883 964346 11571 1200
7022350 964820 11615 1215
7021848 965245 11679 1228
7021337 965688 11733 1242
7020852 966105 11793 1250
7020327 966559 11856 1258
7019762 967064 11922 1252
7019209 967546 11978 1267
7018697 967999 12028 1276
7018169 968447 12085 1299
7017697 968845 12158 1300
7017166 969305 12203 1326
7016591 969812 12271 1326
7016016 970318 12331 1335
7015500 970752 12393 1355
7014997 971194 12458 1351
7014403 971708 12533 1356
7013848 972215 12596 1341
7013330 972664 12665 1341
7012797 973131 12728 1344
7012305 973543 12795 1357
7011790 973998 12876 1336
7011255 974462 12940 1343
7010761 974889 13000 1350
7010195 975384 13062 1359
7009701 975807 13130 1362
7009158 976261 13207 1374
7008631 976714 13284 1371
7008095 977172 13367 1366
7007564 977628 13447 1361
7007002 978111 13507 1380
7006469 978562 13575 1394
7005860 979109 13643 1388
7005317 979548 13705 1430
7004793 979994 13763 1450
7004282 980445 13848 1425
7003831 980820 13935 1414
7003335 981244 14033 1388
7002791 981709 14110 1390
7002235 982197 14179 1389
7001699 982652 14234 1415
7001220 983060 14303 1417
7000704 983494 14384 1418
7000168 983967 14455 1410
6999667 984395 14519 1419
6999182 984789 14596 1433
6998633 985255 14659 1453
6998098 985708 14730 1464
6997534 986208 14807 1451
6997063 986598 14885 1454
6996527 987066 14963 1444
6995985 987530 15030 1455
6995456 987965 15102 1477
6994946 988420 15186 1448
6994414 988858 15255 1473
6993896 989294 15326 1484
6993358 989758 15406 1478
6992870 990171 15480 1479
6992325 990645 15556 1474
6991760 991131 15623 1486
6991246 991551 15705 1498
6990744 991973 15771 1512
6990217 992418 15841 1524
6989696 992849 15921 1534
6989167 993299 16005 1529
6988685 993698 16087 1530
6988221 994096 16156 1527
6987732 994500 16239 1529
6987191 994962 16320 1527
6986677 995403 16407 1513
6986189 995814 16480 1517
6985641 996286 16553 1520
6985132 996709 16623 1536
6984604 997157 16690 1549
6984078 997604 16774 1544
6983559 998034 16842 1565
6983013 998493 16910 1584
6982475 998941 16994 1590
6981965 999361 17072 1602
6981421 999830 17172 1577
6980928 1000244 17252 1576
6980385 1000692 17339 1584
6979916 1001079 17422 1583
6979386 1001528 17519 1567
6978834 1002005 17595 1566
6978293 1002476 17661 1570
6977724 1002965 17743 1568
6977164 1003444 17825 1567
6976625 1003891 17891 1593
6976108 1004308 17962 1622
6975522 1004807 18036 1635
6974942 1005286 18107 1665
6974375 1005776 18180 1669
6973803 1006256 18252 1689
6973236 1006721 18320 1723
6972784 1007076 18410 1730
6972237 1007539 18494 1730
6971670 1008006 18568 1756
6971129 1008449 18667 1755
6970626 1008877 18761 1736
6970097 1009325 18850 1728
6969544 1009800 18935 1721
6969000 1010262 19012 1726
6968474 1010694 19085 1747
6967926 1011168 19176 1730
6967417 1011596 19265 1722
6966882 1012030 19351 1737
6966317 1012511 19441 1731
6965792 1012946 19511 1751
6965301 1013347 19613 1739
6964807 1013754 19690 1749
6964275 1014213 19779 1733
6963730 1014651 19873 1746
6963255 1015039 19963 1743
6962723 1015481 20039 1757
6962215 1015897 20122 1766
6961677 1016341 20204 1778
6961179 1016729 20293 1799
6960630 1017179 20404 1787
6960086 1017630 20477 1807
6959543 1018081 20561 1815
6959007 1018541 20652 1800
6958432 1019039 20747 1782
6957885 1019498 20825 1792
6957364 1019907 20920 1809
6956805 1020374 21019 1802
6956278 1020807 21109 1806
6955749 1021254 21193 1804
6955205 1021712 21289 1794
6954672 1022146 21386 1796
6954164 1022548 21468 1820
6953616 1022989 21566 1829
6953077 1023428 21652 1843
6952582 1023825 21733 1860
6952067 1024251 21831 1851
6951540 1024679 21932 1849
6951010 1025097 22048 1845
6950486 1025523 22132 1859
6949948 1025965 22219 1868
6949373 1026449 22317 1861
6948852 1026882 22431 1835
6948349 1027271 22522 1858
6947852 1027667 22598 1883
6947230 1028206 22695 1869
6946687 1028681 22793 1839
6946127 1029146 22874 1853
6945626 1029535 22960 1879
6945098 1029970 23054 1878
6944567 1030405 23153 1875
6944040 1030838 23240 1882
6943493 1031274 23327 1906
6942938 1031742 23419 1901
6942398 1032193 23522 1887
6941889 1032592 23625 1894
6941390 1032987 23712 1911
6940853 1033425 23813 1909
6940349 1033854 23905 1892
6939795 1034315 23990 1900
6939198 1034826 24092 1884
6938683 1035230 24181 1906
6938151 1035655 24284 1910
6937631 1036067 24387 1915
6937104 1036502 24489 1905
6936559 1036945 24586 1910
6936045 1037358 24686 1911
6935488 1037827 24777 1908
6934968 1038237 24862 1933
6934444 1038638 24976 1942
6933935 1039065 25064 1936
6933421 1039477 25159 1943
6932944 1039861 25254 1941
6932415 1040294 25328 1963
6931835 1040778 25428 1959
6931284 1041217 25510 1989
6930743 1041657 25580 2020
6930220 1042062 25692 2026
6929672 1042485 25790 2053
6929155 1042893 25875 2077
6928633 1043307 25975 2085
6928123 1043706 26077 2094
6927599 1044115 26172 2114
6927084 1044530 26306 2080
6926492 1045018 26426 2064
6925990 1045427 26536 2047
6925439 1045886 26652 2023
6924917 1046301 26763 2019
6924402 1046710 26856 2032
6923878 1047109 26956 2057
6923383 1047484 27048 2085
6922887 1047863 27165 2085
6922363 1048270 27269 2098
6921828 1048682 27372 2118
6921347 1049067 27455 2131
6920801 1049504 27560 2135
6920254 1049952 27663 2131
6919718 1050383 27768 2131
6919158 1050824 27861 2157
6918589 1051292 27978 2141
6918039 1051735 28070 2156
6917558 1052092 28180 2170
6917072 1052475 28277 2176
6916508 1052936 28386 2170
6916022 1053321 28485 2172
6915472 1053776 28590 2162
6914937 1054206 28689 2168
6914450 1054578 28785 2187
6913968 1054958 28896 2178
6913415 1055411 29004 2170
6912869 1055854 29098 2179
6912372 1056234 29199 2195
6911830 1056660 29288 2222
6911262 1057122 29394 2222
6910803 1057470 29503 2224
6910255 1057889 29609 2247
6909657 1058364 29721 2258
6909133 1058783 29830 2254
6908629 1059175 29935 2261
6908075 1059604 30047 2274
6907547 1060026 30171 2256
6907044 1060410 30297 2249
6906492 1060864 30406 2238
6905949 1061300 30523 2228
6905464 1061665 30643 2228
6904909 1062113 30745 2233
6904362 1062529 30858 2251
6903836 1062951 30980 2233
6903347 1063323 31085 2245
6902804 1063758 31191 2247
6902305 1064128 31298 2269
6901757 1064538 31431 2274
6901224 1064975 31541 2260
6900701 1065395 31654 2250
6900157 1065821 31766 2256
6899613 1066240 31881 2266
6899134 1066610 31986 2270
6898604 1067028 32093 2275
6898045 1067452 32203 2300
6897535 1067844 32305 2316
6897039 1068228 32406 2327
6896460 1068683 32518 2339
6895959 1069066 32648 2327
6895405 1069497 32764 2334
6894889 1069902 32880 2329
6894324 1070362 32998 2316
6893788 1070775 33118 2319
6893233 1071219 33241 2307
6892702 1071632 33362 2304
6892182 1072014 33473 2331
6891664 1072407 33588 2341
6891093 1072882 33669 2356
6890585 1073276 33780 2359
6890060 1073693 33903 2344
6889549 1074083 34006 2362
6889013 1074481 34147 2359
6888490 1074901 34260 2349
6887970 1075298 34374 2358
6887447 1075707 34501 2345
6886902 1076139 34624 2335
6886401 1076527 34737 2335
6885846 1076940 34829 2385
6885363 1077280 34946 2411
6884807 1077730 35067 2396
6884218 1078197 35174 2411
6883702 1078599 35290 2409
6883143 1079019 35417 2421
6882628 1079402 35535 2435
6882152 1079724 35649 2475
6881604 1080143 35761 2492
6881052 1080574 35898 2476
6880547 1080949 36036 2468
6880004 1081346 36162 2488
6879521 1081723 36277 2479
6879051 1082083 36408 2458
6878524 1082450 36540 2486
6877987 1082860 36666 2487
6877456 1083252 36790 2502
6876914 1083652 36911 2523
6876406 1084024 37050 2520
6875868 1084440 37169 2523
6875372 1084807 37277 2544
6874881 1085167 37392 2560
6874327 1085604 37527 2542
6873798 1086008 37647 2547
6873212 1086454 37770 2564
6872662 1086870 37925 2543
6872095 1087294 38029 2582
6871561 1087696 38169 2574
6871026 1088102 38302 2570
6870489 1088512 38427 2572
6869975 1088895 38543 2587
6869439 1089292 38645 2624
6868917 1089686 38780 2617
6868418 1090072 38895 2615
6867890 1090493 39017 2600
6867375 1090882 39152 2591
6866865 1091268 39280 2587
6866342 1091655 39409 2594
6865807 1092055 39541 2597
6865279 1092444 39655 2622
6864764 1092851 39783 2602
6864201 1093289 39904 2606
6863661 1093716 40032 2591
6863165 1094079 40173 2583
6862621 1094482 40295 2602
6862092 1094861 40423 2624
6861564 1095256 40528 2652
6861046 1095652 40652 2650
6860534 1096027 40772 2667
6859946 1096472 40900 2682
6859444 1096842 41025 2689
6858983 1097192 41127 2698
6858483 1097545 41262 2710
6857921 1097938 41388 2753
6857308 1098427 41522 2743
6856762 1098837 41661 2740
6856227 1099259 41803 2711
6855681 1099683 41928 2708
6855119 1100086 42077 2718
6854590 1100456 42218 2736
6854063 1100843 42370 2724
6853506 1101259 42502 2733
6852942 1101700 42637 2721
6852399 1102094 42780 2727
6851854 1102532 42931 2683
6851398 1102828 43058 2716
6850884 1103215 43197 2704
6850373 1103569 43321 2737
6849830 1103991 43449 2730
6849331 1104347 43555 2767
6848793 1104762 43705 2740
6848325 1105097 43816 2762
6847774 1105495 43964 2767
6847243 1105899 44108 2750
6846712 1106293 44262 2733
6846174 1106701 44419 2706
6845690 1107045 44569 2696
6845213 1107396 44689 2702
6844707 1107783 44826 2684
6844178 1108171 44947 2704
6843665 1108551 45074 2710
6843146 1108933 45209 2712
6842585 1109352 45371 2692
6842100 1109695 45522 2683
6841520 1110116 45641 2723
6841007 1110497 45789 2707
6840463 1110900 45933 2704
6839929 1111276 46051 2744
6839366 1111697 46176 2761
6838826 1112090 46304 2780
6838260 1112511 46449 2780
6837703 1112933 46577 2787
6837177 1113323 46723 2777
6836699 1113666 46838 2797
6836218 1114018 47001 2763
6835658 1114450 47128 2764
6835132 1114832 47269 2767
6834536 1115300 47387 2777
6834017 1115693 47521 2769
6833492 1116070 47675 2763
6832958 1116470 47801 2771
6832482 1116820 47941 2757
6831923 1117218 48088 2771
6831425 1117580 48213 2782
6830850 1118005 48363 2782
6830284 1118416 48494 2806
6829771 1118781 48630 2818
6829202 1119185 48775 2838
6828670 1119588 48900 2842
6828127 1119986 49037 2850
6827533 1120423 49201 2843
6827013 1120777 49355 2855
6826501 1121140 49481 2878
6825948 1121551 49612 2889
6825412 1121934 49752 2902
6824909 1122262 49885 2944
6824377 1122652 50025 2946
6823870 1123018 50143 2969
6823346 1123394 50295 2965
6822754 1123827 50436 2983
6822229 1124190 50575 3006
6821684 1124573 50729 3014
6821116 1125003 50877 3004
6820624 1125349 51036 2991
6820082 1125729 51193 2996
6819485 1126189 51334 2992
6818994 1126524 51473 3009
6818447 1126898 51621 3034
6817882 1127302 51754 3062
6817359 1127649 51917 3075
6816798 1128058 52054 3090
6816309 1128393 52226 3072
6815829 1128730 52374 3067
6815355 1129059 52541 3045
6814829 1129416 52701 3054
6814273 1129822 52833 3072
6813755 1130191 52989 3065
6813221 1130568 53127 3084
6812674 1130950 53258 3118
6812092 1131391 53412 3105
6811571 1131758 53571 3100
6811016 1132155 53721 3108
6810458 1132570 53867 3105
6809915 1132979 54013 3093
6809348 1133378 54148 3126
6808841 1133721 54299 3139
6808341 1134061 54462 3136
6807841 1134424 54606 3129
6807270 1134839 54773 3118
6806745 1135214 54911 3130
6806173 1135621 55058 3148
6805645 1135981 55217 3157
6805073 1136372 55382 3173
6804543 1136741 55559 3157
6803955 1137156 55703 3186
6803409 1137558 55879 3154
6802906 1137884 56034 3176
6802391 1138221 56218 3170
6801854 1138607 56379 3160
6801361 1138948 56531 3160
6800826 1139307 56686 3181
6800279 1139711 56847 3163
6799756 1140073 56999 3172
6799211 1140464 57160 3165
6798648 1140883 57287 3182
6798127 1141264 57439 3170
6797641 1141595 57582 3182
6797118 1141931 57732 3219
6796573 1142315 57902 3210
6796047 1142685 58052 3216
6795529 1143056 58229 3186
6795026 1143376 58382 3216
6794469 1143801 58527 3203
6793946 1144143 58678 3233
6793476 1144445 58826 3253
6792987 1144768 58991 3254
6792429 1145177 59167 3227
6791900 1145574 59321 3205
6791356 1145950 59478 3216
6790896 1146260 59642 3202
6790362 1146624 59788 3226
6789850 1146940 59944 3266
6789296 1147322 60105 3277
6788720 1147737 60289 3254
6788185 1148110 60451 3254
6787661 1148476 60616 3247
6787197 1148762 60785 3256
6786660 1149133 60915 3292
6786102 1149526 61057 3315
6785568 1149912 61233 3287
6785038 1150293 61400 3269
6784501 1150662 61561 3276
6783954 1151032 61738 3276
6783438 1151381 61891 3290
6782947 1151733 62036 3284
6782412 1152084 62204 3300
6781900 1152400 62383 3317
6781353 1152764 62555 3328
6780790 1153166 62719 3325
6780239 1153537 62901 3323
6779705 1153889 63065 3341
6779140 1154294 63243 3323
6778585 1154658 63405 3352
6778023 1155044 63579 3354
6777442 1155451 63746 3361
6776927 1155799 63897 3377
6776390 1156176 64061 3373
6775838 1156556 64254 3352
6775336 1156862 64447 3355
6774823 1157177 64621 3379
6774333 1157481 64772 3414
6773806 1157824 64946 3424
6773314 1158143 65104 3439
6772778 1158517 65267 3438
6772208 1158912 65445 3435
6771696 1159266 65604 3434
6771191 1159570 65768 3471
6770646 1159950 65967 3437
6770128 1160307 66164 3401
6769608 1160654 66325 3413
6769131 1160955 66499 3415
6768629 1161252 66675 3444
6768082 1161618 66827 3473
6767516 1162001 66979 3504
6766981 1162381 67137 3501
6766454 1162725 67316 3505
6765928 1163067 67470 3535
6765426 1163420 67632 3522
6764901 1163764 67815 3520
6764334 1164169 67979 3518
6763814 1164511 68177 3498
6763287 1164851 68349 3513
6762754 1165190 68524 3532
6762251 1165534 68698 3517
6761711 1165914 68856 3519
6761201 1166240 69047 3512
6760660 1166602 69235 3503
6760075 1167003 69389 3533
6759586 1167326 69540 3548
6759046 1167705 69712 3537
6758494 1168066 69894 3546
6757977 1168391 70065 3567
6757438 1168782 70228 3552
6756885 1169155 70401 3559
6756360 1169507 70575 3558
6755867 1169812 70764 3557
6755315 1170151 70940 3594
6754776 1170524 71108 3592
6754249 1170836 71305 3610
6753762 1171151 71472 3615
6753256 1171459 71653 3632
6752695 1171847 71825 3633
6752224 1172149 71996 3631
6751673 1172522 72166 3639
6751103 1172896 72329 3672
6750609 1173205 72502 3684
6750024 1173589 72674 3713
6749461 1173973 72844 3722
6748874 1174379 73051 3696
6748283 1174776 73223 3718
6747754 1175123 73402 3721
6747250 1175435 73577 3738
6746745 1175751 73738 3766
6746263 1176031 73956 3750
6745729 1176366 74155 3750
6745206 1176694 74336 3764
6744648 1177103 74533 3716
6744073 1177500 74706 3721
6743526 1177842 74850 3782
6742999 1178196 75000 3805
6742499 1178503 75200 3798
6741946 1178873 75373 3808
6741448 1179205 75587 3760
6740868 1179632 75789 3711
6740335 1179969 75959 3737
6739769 1180342 76153 3736
6739252 1180680 76335 3733
6738700 1181056 76537 3707
6738142 1181452 76712 3694
6737581 1181829 76887 3703
6737056 1182165 77067 3712
6736461 1182576 77242 3721
6735967 1182894 77422 3717
6735441 1183215 77618 3726
6734889 1183590 77775 3746
6734353 1183918 77930 3799
6733814 1184258 78133 3795
6733245 1184628 78324 3803
6732716 1184961 78526 3797
6732187 1185292 78732 3789
6731628 1185688 78930 3754
6731167 1185962 79102 3769
6730616 1186321 79301 3762
6730112 1186628 79493 3767
6729538 1187006 79690 3766
6729009 1187342 79873 3776
6728431 1187714 80046 3809
6727896 1188059 80235 3810
6727363 1188384 80427 3826
6726799 1188763 80599 3839
6726247 1189086 80788 3879
6725718 1189424 80981 3877
6725234 1189703 81169 3894
6724693 1190032 81364 3911
6724156 1190353 81572 3919
6723613 1190702 81754 3931
6723081 1191023 81944 3952
6722561 1191369 82109 3961
6721990 1191752 82314 3944
6721465 1192068 82512 3955
6720935 1192415 82693 3957
6720374 1192778 82887 3961
6719849 1193111 83090 3950
6719336 1193429 83292 3943
6718747 1193828 83474 3951
6718224 1194140 83654 3982
6717731 1194440 83822 4007
6717144 1194841 84013 4002
6716627 1195133 84221 4019
6716104 1195472 84410 4014
6715571 1195777 84612 4040
6715060 1196103 84818 4019
6714493 1196474 85016 4017
6713953 1196822 85226 3999
6713406 1197147 85423 4024
6712874 1197479 85612 4035
6712359 1197802 85836 4003
6711869 1198096 86034 4001
6711331 1198425 86228 4016
6710803 1198739 86440 4018
6710264 1199107 86613 4016
6709652 1199516 86804 4028
6709126 1199834 87004 4036
6708604 1200135 87197 4064
6708124 1200396 87417 4063
6707603 1200703 87614 4080
6707052 1201043 87831 4074
6706504 1201390 88008 4098
6705934 1201737 88212 4117
6705381 1202083 88385 4151
6704813 1202432 88582 4173
6704269 1202785 88788 4158
6703799 1203041 89008 4152
6703283 1203352 89196 4169
6702695 1203736 89398 4171
6702179 1204051 89609 4161
6701620 1204441 89810 4129
6701057 1204821 90011 4111
6700532 1205128 90195 4145
6699991 1205460 90393 4156
6699487 1205738 90577 4198
6698965 1206070 90795 4170
6698408 1206417 90992 4183
6697884 1206724 91185 4207
6697345 1207076 91382 4197
6696825 1207398 91553 4224
6696330 1207696 91753 4221
6695756 1208071 91970 4203
6695243 1208391 92197 4169
6694701 1208736 92398 4165
6694189 1209057 92600 4154
6693631 1209406 92791 4172
6693119 1209714 93013 4154
6692627 1210002 93205 4166
6692138 1210263 93426 4173
6691579 1210604 93616 4201
6691117 1210839 93815 4229
6690571 1211180 94009 4240
6690070 1211488 94207 4235
6689527 1211825 94391 4257
6689025 1212105 94620 4250
6688530 1212393 94818 4259
6688006 1212715 95030 4249
6687466 1213013 95235 4286
6686878 1213379 95440 4303
6686348 1213678 95643 4331
6685771 1214012 95868 4349
6685218 1214366 96074 4342
6684699 1214666 96313 4322
6684196 1214943 96507 4354
6683661 1215236 96699 4404
6683128 1215555 96896 4421
6682534 1215937 97132 4397
6682034 1216243 97349 4374
6681508 1216570 97553 4369
6680977 1216873 97775 4375
6680417 1217218 97975 4390
6679888 1217541 98168 4403
6679287 1217888 98368 4457
6678772 1218195 98591 4442
6678193 1218585 98792 4430
6677681 1218867 99026 4426
6677134 1219215 99243 4408
6676604 1219513 99461 4422
6676080 1219825 99692 4403
6675538 1220149 99904 4409
6675003 1220470 100123 4404
6674509 1220768 100344 4379
6673977 1221074 100587 4362
6673353 1221476 100795 4376
6672845 1221776 101012 4367
6672281 1222119 101229 4371
6671751 1222434 101454 4361
6671227 1222706 101642 4425
6670710 1222996 101820 4474
6670199 1223290 102044 4467
6669730 1223555 102238 4477
6669174 1223867 102462 4497
6668604 1224214 102699 4483
6668037 1224561 102905 4497
6667481 1224877 103114 4528
6666890 1225213 103336 4561
6666411 1225469 103550 4570
6665841 1225815 103777 4567
6665278 1226116 104006 4600
6664741 1226431 104235 4593
6664269 1226705 104452 4574
6663726 1227002 104694 4578
6663138 1227358 104903 4601
6662619 1227647 105118 4616
