Successfully ran 7300 iterations with 128 processors and 1 threads per processor in 34.6724 seconds 
EMPTY HUMANS ZOMBIES INFECTED
7136868 860388 2254 490
7136400 860828 2285 487
7135833 861373 2309 485
7135308 861873 2343 476
7134798 862344 2363 495
7134244 862878 2387 491
7133687 863411 2403 499
7133146 863928 2429 497
7132637 864416 2448 499
7132107 864908 2473 512
7131596 865392 2506 506
7131061 865893 2530 516
7130546 866380 2561 513
7130004 866888 2602 506
7129493 867366 2626 515
7129028 867806 2644 522
7128554 868247 2670 529
7128020 868742 2694 544
7127459 869270 2721 550
7126962 869740 2743 555
7126487 870189 2768 556
7125920 870719 2800 561
7125421 871186 2829 564
7124889 871693 2857 561
7124318 872234 2879 569
7123816 872708 2914 562
7123322 873173 2943 562
7122766 873693 2979 562
7122245 874187 3013 555
7121784 874615 3040 561
7121283 875087 3060 570
7120806 875529 3093 572
7120279 876006 3122 593
7119709 876538 3142 611
7119152 877051 3177 620
7118680 877488 3210 622
7118136 877990 3240 634
7117595 878502 3274 629
7117109 878950 3308 633
7116574 879449 3339 638
7116024 879960 3377 639
7115540 880423 3407 630
7115005 880911 3434 650
7114449 881433 3463 655
7113952 881898 3496 654
7113418 882400 3530 652
7112923 882843 3559 675
7112390 883333 3591 686
7111873 883820 3622 685
7111332 884327 3656 685
7110829 884791 3688 692
7110292 885290 3727 691
7109743 885801 3771 685
7109216 886295 3808 681
7108623 886852 3843 682
7108040 887397 3874 689
7107495 887906 3902 697
7106940 888418 3939 703
7106409 888908 3976 707
7105870 889404 4021 705
7105374 889867 4056 703
7104848 890352 4089 711
7104298 890867 4139 696
7103813 891316 4176 695
7103300 891788 4211 701
7102744 892307 4247 702
7102203 892817 4273 707
7101689 893284 4303 724
7101101 893836 4339 724
7100588 894317 4376 719
7100035 894836 4405 724
7099486 895341 4439 734
7098929 895855 4476 740
7098388 896365 4509 738
7097883 896827 4548 742
7097357 897302 4583 758
7096831 897792 4624 753
7096315 898254 4658 773
7095811 898717 4708 764
7095278 899203 4762 757
7094776 899668 4800 756
7094252 900146 4838 764
7093772 900589 4880 759
7093283 901034 4922 761
7092727 901540 4962 771
7092262 901957 4998 783
7091712 902465 5045 778
7091181 902961 5086 772
7090690 903412 5118 780
7090101 903956 5139 804
7089600 904419 5179 802
7089070 904907 5218 805
7088596 905336 5266 802
7088058 905825 5305 812
7087481 906348 5355 816
7086938 906845 5392 825
7086421 907312 5435 832
7085865 907821 5468 846
7085299 908339 5509 853
7084818 908766 5555 861
7084294 909237 5597 872
7083757 909740 5641 862
7083261 910193 5691 855
7082700 910707 5731 862
7082157 911213 5774 856
7081617 911703 5811 869
7081063 912219 5847 871
7080558 912685 5893 864
7080001 913191 5931 877
7079456 913687 5979 878
7078873 914225 6015 887
7078346 914690 6065 899
7077828 915149 6113 910
7077294 915629 6153 924
7076723 916156 6201 920
7076256 916572 6250 922
7075716 917066 6298 920
7075203 917529 6349 919
7074654 918021 6399 926
7074126 918513 6446 915
7073549 919038 6492 921
7073002 919539 6536 923
7072453 920043 6585 919
7071866 920576 6637 921
7071375 921011 6692 922
7070801 921528 6740 931
7070267 922010 6786 937
7069784 922421 6838 957
7069254 922895 6883 968
7068752 923337 6927 984
7068199 923819 6973 1009
7067650 924318 7022 1010
7067066 924858 7062 1014
7066550 925315 7109 1026
7066063 925751 7153 1033
7065588 926168 7208 1036
7065036 926665 7265 1034
7064465 927180 7312 1043
7063900 927697 7352 1051
7063336 928215 7423 1026
7062838 928654 7468 1040
7062311 929129 7520 1040
7061796 929585 7585 1034
7061267 930054 7633 1046
7060743 930526 7685 1046
7060178 931031 7745 1046
7059682 931472 7798 1048
7059194 931917 7846 1043
7058626 932406 7910 1058
7058111 932869 7977 1043
7057574 933350 8024 1052
7057059 933813 8070 1058
7056508 934301 8118 1073
7056005 934743 8161 1091
7055478 935214 8216 1092
7054986 935639 8272 1103
7054461 936109 8327 1103
7053945 936561 8378 1116
7053399 937049 8435 1117
7052827 937567 8494 1112
7052290 938042 8537 1131
7051784 938491 8590 1135
7051220 938996 8639 1145
7050643 939512 8699 1146
7050165 939923 8768 1144
7049627 940398 8839 1136
7049091 940884 8889 1136
7048572 941348 8945 1135
7048038 941819 9007 1136
7047503 942294 9063 1140
7047006 942728 9132 1134
7046459 943213 9202 1126
7045919 943675 9259 1147
7045369 944159 9310 1162
7044829 944642 9374 1155
7044300 945110 9436 1154
7043789 945565 9485 1161
7043295 945986 9541 1178
7042786 946451 9595 1168
7042274 946905 9655 1166
7041755 947373 9722 1150
7041229 947841 9794 1136
7040655 948365 9854 1126
7040145 948809 9910 1136
7039564 949325 9966 1145
7039046 949781 10028 1145
7038500 950259 10086 1155
7037996 950685 10142 1177
7037485 951140 10206 1169
7036947 951607 10280 1166
7036367 952131 10331 1171
7035797 952628 10388 1187
7035295 953055 10444 1206
7034778 953521 10512 1189
7034223 954017 10572 1188
7033720 954455 10630 1195
7033230 954875 10687 1208
7032695 955353 10754 1198
7032146 955826 10812 1216
7031657 956249 10882 1212
7031136 956708 10945 1211
7030548 957227 11017 1208
7030020 957684 11072 1224
7029522 958120 11134 1224
7029010 958567 11197 1226
7028475 959041 11274 1210
7027966 959463 11337 1234
7027480 959880 11409 1231
7026948 960349 11474 1229
7026401 960813 11550 1236
7025934 961224 11617 1225
7025398 961696 11673 1233
7024872 962168 11736 1224
7024335 962623 11788 1254
7023812 963068 11864 1256
7023272 963547 11929 1252
7022732 964020 11988 1260
7022166 964523 12053 1258
7021635 964980 12124 1261
7021098 965437 12179 1286
7020560 965902 12236 1302
7020002 966394 12293 1311
7019485 966850 12357 1308
7018953 967303 12432 1312
7018428 967773 12494 1305
7017869 968263 12574 1294
7017358 968692 12646 1304
7016853 969126 12699 1322
7016327 969589 12765 1319
7015842 970021 12836 1301
7015318 970462 12894 1326
7014787 970927 12963 1323
7014234 971413 13030 1323
7013645 971942 13101 1312
7013124 972389 13170 1317
7012637 972795 13239 1329
7012073 973282 13304 1341
7011511 973766 13362 1361
7010945 974266 13434 1355
7010418 974734 13497 1351
7009871 975203 13559 1367
7009342 975673 13621 1364
7008815 976130 13686 1369
7008281 976598 13763 1358
7007718 977099 13836 1347
7007197 977542 13920 1341
7006683 978000 13983 1334
7006150 978472 14050 1328
7005631 978923 14122 1324
7005109 979382 14182 1327
7004552 979860 14248 1340
7003995 980341 14330 1334
7003430 980822 14401 1347
7002918 981245 14478 1359
7002393 981678 14549 1380
7001872 982138 14612 1378
7001329 982597 14686 1388
7000812 983039 14757 1392
7000291 983474 14825 1410
6999716 983987 14894 1403
6999191 984438 14976 1395
6998657 984894 15053 1396
6998142 985330 15116 1412
6997632 985763 15197 1408
6997123 986205 15272 1400
6996624 986639 15348 1389
6996045 987143 15417 1395
6995478 987638 15487 1397
6994966 988062 15552 1420
6994416 988554 15623 1407
6993854 989042 15685 1419
6993317 989498 15750 1435
6992797 989937 15833 1433
6992221 990433 15891 1455
6991655 990931 15965 1449
6991123 991368 16021 1488
6990601 991813 16107 1479
6990103 992241 16169 1487
6989573 992695 16242 1490
6989090 993096 16329 1485
6988530 993583 16398 1489
6987972 994063 16481 1484
6987506 994442 16547 1505
6986972 994888 16629 1511
6986434 995350 16705 1511
6985860 995831 16755 1554
6985361 996226 16838 1575
6984897 996601 16913 1589
6984347 997077 16990 1586
6983773 997562 17061 1604
6983224 998021 17152 1603
6982704 998466 17225 1605
6982127 998956 17312 1605
6981601 999399 17399 1601
6981085 999826 17462 1627
6980549 1000286 17548 1617
6979995 1000758 17637 1610
6979478 1001205 17707 1610
6978925 1001673 17794 1608
6978348 1002151 17881 1620
6977864 1002543 17968 1625
6977331 1003003 18036 1630
6976808 1003447 18133 1612
6976282 1003875 18210 1633
6975761 1004306 18299 1634
6975258 1004710 18395 1637
6974699 1005186 18483 1632
6974119 1005677 18572 1632
6973599 1006086 18658 1657
6973070 1006539 18746 1645
6972527 1006990 18815 1668
6971992 1007435 18897 1676
6971483 1007863 18976 1678
6970931 1008324 19054 1691
6970404 1008756 19126 1714
6969874 1009189 19207 1730
6969299 1009682 19296 1723
6968710 1010176 19382 1732
6968201 1010572 19471 1756
6967646 1011023 19568 1763
6967104 1011463 19659 1774
6966559 1011916 19747 1778
6966017 1012373 19854 1756
6965489 1012815 19941 1755
6964957 1013248 20040 1755
6964472 1013650 20124 1754
6963929 1014102 20225 1744
6963415 1014500 20310 1775
6962932 1014891 20397 1780
6962373 1015367 20504 1756
6961859 1015786 20584 1771
6961258 1016307 20683 1752
6960724 1016743 20762 1771
6960170 1017202 20867 1761
6959653 1017633 20961 1753
6959118 1018067 21065 1750
6958598 1018496 21144 1762
6958058 1018941 21242 1759
6957522 1019386 21325 1767
6957012 1019800 21423 1765
6956468 1020231 21499 1802
6955961 1020628 21586 1825
6955440 1021052 21677 1831
6954877 1021505 21776 1842
6954307 1021978 21864 1851
6953750 1022451 21973 1826
6953228 1022879 22067 1826
6952706 1023303 22172 1819
6952160 1023772 22250 1818
6951591 1024239 22334 1836
6951042 1024699 22418 1841
6950467 1025185 22504 1844
6949942 1025598 22608 1852
6949441 1026008 22703 1848
6948856 1026494 22800 1850
6948291 1026958 22885 1866
6947747 1027380 22983 1890
6947192 1027855 23065 1888
6946656 1028297 23157 1890
6946176 1028669 23259 1896
6945601 1029138 23350 1911
6945096 1029546 23442 1916
6944541 1030005 23533 1921
6944009 1030420 23644 1927
6943443 1030862 23745 1950
6942879 1031338 23841 1942
6942316 1031804 23923 1957
6941769 1032253 24023 1955
6941265 1032647 24115 1973
6940735 1033069 24214 1982
6940215 1033483 24316 1986
6939648 1033933 24409 2010
6939064 1034399 24509 2028
6938565 1034781 24616 2038
6938021 1035223 24729 2027
6937498 1035636 24824 2042
6936916 1036099 24935 2050
6936362 1036560 25060 2018
6935817 1037000 25165 2018
6935263 1037461 25265 2011
6934727 1037874 25370 2029
6934141 1038354 25495 2010
6933657 1038717 25610 2016
6933085 1039172 25712 2031
6932554 1039589 25839 2018
6932034 1040006 25938 2022
6931492 1040435 26033 2040
6930958 1040873 26123 2046
6930361 1041372 26228 2039
6929813 1041808 26317 2062
6929256 1042254 26409 2081
6928726 1042687 26505 2082
6928207 1043106 26605 2082
6927679 1043523 26708 2090
6927171 1043914 26816 2099
6926582 1044385 26906 2127
6926097 1044751 27011 2141
6925545 1045202 27120 2133
6925073 1045568 27247 2112
6924505 1046015 27355 2125
6923964 1046437 27465 2134
6923403 1046883 27559 2155
6922893 1047282 27662 2163
6922344 1047724 27784 2148
6921791 1048177 27874 2158
6921259 1048597 27985 2159
6920757 1048984 28101 2158
6920257 1049364 28210 2169
6919750 1049756 28335 2159
6919249 1050136 28464 2151
6918742 1050545 28572 2141
6918247 1050919 28693 2141
6917717 1051351 28801 2131
6917141 1051808 28902 2149
6916630 1052197 28994 2179
6916102 1052613 29102 2183
6915577 1053013 29206 2204
6915068 1053415 29310 2207
6914546 1053817 29428 2209
6913996 1054240 29537 2227
6913479 1054630 29632 2259
6912906 1055089 29732 2273
6912383 1055496 29834 2287
6911869 1055917 29961 2253
6911298 1056368 30080 2254
6910729 1056837 30203 2231
6910194 1057255 30322 2229
6909667 1057667 30438 2228
6909116 1058116 30554 2214
6908544 1058572 30666 2218
6907974 1059021 30800 2205
6907386 1059499 30905 2210
6906819 1059953 31028 2200
6906252 1060405 31148 2195
6905743 1060802 31261 2194
6905227 1061190 31375 2208
6904666 1061635 31485 2214
6904156 1062016 31599 2229
6903617 1062450 31709 2224
6903070 1062864 31823 2243
6902586 1063230 31937 2247
6902066 1063643 32046 2245
6901518 1064080 32156 2246
6900988 1064514 32291 2207
6900454 1064918 32398 2230
6899947 1065299 32516 2238
6899408 1065702 32618 2272
6898917 1066072 32747 2264
6898444 1066420 32867 2269
6897868 1066877 32995 2260
6897334 1067288 33109 2269
6896781 1067731 33233 2255
6896270 1068129 33339 2262
6895726 1068561 33451 2262
6895179 1068980 33578 2263
6894632 1069401 33685 2282
6894091 1069824 33816 2269
6893585 1070207 33946 2262
6893094 1070583 34084 2239
6892546 1070995 34183 2276
6892022 1071382 34315 2281
6891525 1071771 34423 2281
6890969 1072219 34535 2277
6890456 1072623 34635 2286
6889938 1072998 34733 2331
6889424 1073371 34853 2352
6888900 1073777 34974 2349
6888372 1074191 35079 2358
6887846 1074572 35198 2384
6887334 1074984 35329 2353
6886805 1075388 35442 2365
6886240 1075836 35573 2351
6885736 1076213 35710 2341
6885237 1076620 35831 2312
6884705 1077041 35952 2302
6884166 1077463 36085 2286
6883599 1077891 36197 2313
6883038 1078328 36312 2322
6882581 1078662 36430 2327
6882056 1079057 36532 2355
6881500 1079475 36653 2372
6880963 1079890 36784 2363
6880460 1080250 36909 2381
6879939 1080632 37015 2414
6879366 1081080 37120 2434
6878871 1081442 37242 2445
6878333 1081841 37368 2458
6877817 1082219 37494 2470
6877239 1082683 37645 2433
6876760 1083013 37762 2465
6876225 1083417 37895 2463
6875740 1083769 38002 2489
6875193 1084189 38140 2478
6874674 1084588 38257 2481
6874087 1085043 38362 2508
6873518 1085481 38495 2506
6872994 1085881 38618 2507
6872449 1086299 38743 2509
6871911 1086709 38869 2511
6871336 1087164 39005 2495
6870786 1087578 39142 2494
6870269 1087956 39259 2516
6869752 1088340 39399 2509
6869239 1088721 39528 2512
6868710 1089109 39631 2550
6868124 1089562 39749 2565
6867574 1089976 39894 2556
6867042 1090394 40026 2538
6866515 1090794 40145 2546
6865969 1091194 40276 2561
6865461 1091586 40425 2528
6864923 1091989 40547 2541
6864343 1092430 40672 2555
6863805 1092830 40776 2589
6863279 1093233 40891 2597
6862738 1093649 41019 2594
6862172 1094059 41149 2620
6861615 1094479 41293 2613
6861119 1094838 41446 2597
6860543 1095290 41569 2598
6859996 1095705 41698 2601
6859492 1096072 41816 2620
6858982 1096443 41953 2622
6858410 1096868 42082 2640
6857853 1097292 42222 2633
6857293 1097716 42349 2642
6856728 1098146 42471 2655
6856223 1098527 42602 2648
6855694 1098916 42725 2665
6855177 1099259 42860 2704
6854621 1099684 43012 2683
6854100 1100059 43137 2704
6853526 1100473 43258 2743
6853041 1100807 43398 2754
6852489 1101213 43537 2761
6851960 1101599 43678 2763
6851444 1101982 43817 2757
6850925 1102346 43953 2776
6850390 1102747 44086 2777
6849881 1103114 44224 2781
6849312 1103547 44380 2761
6848712 1104004 44533 2751
6848157 1104416 44663 2764
6847649 1104810 44797 2744
6847101 1105243 44935 2721
6846551 1105654 45062 2733
6846027 1106015 45197 2761
6845523 1106349 45349 2779
6845005 1106710 45513 2772
6844460 1107106 45664 2770
6843890 1107525 45798 2787
6843330 1107940 45940 2790
6842820 1108321 46090 2769
6842327 1108674 46237 2762
6841790 1109067 46383 2760
6841251 1109481 46513 2755
6840702 1109899 46645 2754
6840164 1110272 46797 2767
6839618 1110646 46942 2794
6839141 1110989 47070 2800
6838589 1111409 47219 2783
6838072 1111768 47360 2800
6837516 1112183 47477 2824
6836982 1112568 47612 2838
6836430 1112991 47764 2815
6835900 1113365 47886 2849
6835396 1113729 48036 2839
6834857 1114146 48184 2813
6834303 1114561 48336 2800
6833809 1114900 48481 2810
6833277 1115316 48623 2784
6832753 1115681 48787 2779
6832232 1116069 48927 2772
6831674 1116451 49064 2811
6831144 1116826 49194 2836
6830599 1117208 49332 2861
6830065 1117583 49481 2871
6829529 1117964 49627 2880
6828998 1118334 49766 2902
6828429 1118737 49919 2915
6827875 1119124 50073 2928
6827355 1119476 50238 2931
6826808 1119887 50391 2914
6826212 1120318 50542 2928
6825685 1120698 50710 2907
6825127 1121131 50844 2898
6824641 1121462 50974 2923
6824128 1121818 51131 2923
6823580 1122222 51281 2917
6822992 1122643 51422 2943
6822411 1123054 51553 2982
6821881 1123429 51684 3006
6821375 1123770 51855 3000
6820845 1124151 51993 3011
6820290 1124558 52155 2997
6819685 1125001 52297 3017
6819120 1125415 52447 3018
6818537 1125851 52605 3007
6817997 1126240 52730 3033
6817508 1126586 52871 3035
6816993 1126927 53036 3044
6816437 1127332 53198 3033
6815876 1127747 53352 3025
6815333 1128135 53491 3041
6814783 1128543 53655 3019
6814266 1128900 53805 3029
6813727 1129272 53965 3036
6813215 1129627 54127 3031
6812715 1129976 54283 3026
6812140 1130416 54444 3000
6811567 1130816 54617 3000
6811095 1131119 54742 3044
6810576 1131466 54909 3049
6810071 1131822 55068 3039
6809552 1132180 55214 3054
6809007 1132575 55382 3036
6808490 1132915 55528 3067
6807937 1133290 55674 3099
6807369 1133684 55820 3127
6806813 1134076 55983 3128
6806275 1134446 56122 3157
6805704 1134883 56277 3136
6805228 1135184 56421 3167
6804719 1135534 56569 3178
6804194 1135890 56718 3198
6803676 1136241 56864 3219
6803165 1136587 57020 3228
6802640 1136938 57166 3256
6802065 1137345 57346 3244
6801522 1137712 57506 3260
6801002 1138060 57668 3270
6800456 1138440 57834 3270
6799921 1138803 58002 3274
6799364 1139208 58170 3258
6798824 1139568 58331 3277
6798260 1139972 58524 3244
6797725 1140321 58671 3283
6797179 1140704 58851 3266
6796676 1141048 59029 3247
6796125 1141447 59168 3260
6795610 1141803 59319 3268
6795078 1142175 59486 3261
6794524 1142567 59650 3259
6794004 1142926 59794 3276
6793472 1143296 59967 3265
6792963 1143634 60110 3293
6792463 1143945 60285 3307
6791879 1144349 60455 3317
6791392 1144669 60623 3316
6790818 1145073 60808 3301
6790284 1145442 60972 3302
6789806 1145743 61154 3297
6789236 1146149 61304 3311
6788682 1146547 61460 3311
6788149 1146899 61626 3326
6787601 1147263 61807 3329
6787062 1147634 61974 3330
6786472 1148029 62130 3369
6785981 1148341 62290 3388
6785405 1148723 62462 3410
6784883 1149062 62623 3432
6784351 1149397 62814 3438
6783842 1149722 62974 3462
6783307 1150086 63162 3445
6782752 1150467 63365 3416
6782203 1150833 63557 3407
6781665 1151183 63735 3417
6781082 1151593 63892 3433
6780511 1151994 64076 3419
6779985 1152335 64238 3442
6779430 1152689 64438 3443
6778886 1153058 64596 3460
6778304 1153449 64781 3466
6777789 1153779 64955 3477
6777216 1154157 65147 3480
6776667 1154544 65320 3469
6776141 1154909 65489 3461
6775590 1155258 65645 3507
6775039 1155609 65813 3539
6774474 1156004 66007 3515
6773919 1156369 66172 3540
6773378 1156759 66342 3521
6772863 1157096 66506 3535
6772319 1157459 66696 3526
6771776 1157812 66879 3533
6771211 1158193 67057 3539
6770651 1158573 67252 3524
6770117 1158934 67428 3521
6769588 1159295 67606 3511
6769059 1159637 67770 3534
6768513 1160014 67942 3531
6767965 1160384 68142 3509
6767406 1160771 68308 3515
6766930 1161068 68495 3507
6766367 1161427 68678 3528
6765793 1161820 68861 3526
6765255 1162147 69058 3540
6764725 1162511 69223 3541
6764163 1162885 69400 3552
6763636 1163202 69564 3598
6763077 1163561 69757 3605
6762529 1163899 69967 3605
6761937 1164298 70150 3615
6761464 1164571 70325 3640
6760893 1164965 70514 3628
6760370 1165286 70713 3631
6759846 1165622 70904 3628
6759330 1165958 71080 3632
6758834 1166265 71256 3645
6758260 1166663 71449 3628
6757696 1167056 71612 3636
6757147 1167418 71788 3647
6756606 1167777 71987 3630
6756076 1168104 72162 3658
6755494 1168490 72369 3647
6754958 1168828 72564 3650
6754383 1169223 72758 3636
6753861 1169578 72934 3627
6753312 1169915 73112 3661
6752767 1170297 73308 3628
6752208 1170667 73502 3623
6751654 1171050 73677 3619
6751061 1171452 73872 3615
6750536 1171804 74077 3583
6749979 1172190 74246 3585
6749416 1172578 74415 3591
6748880 1172912 74612 3596
6748376 1173235 74780 3609
6747856 1173552 74945 3647
6747263 1173944 75131 3662
6746737 1174262 75304 3697
6746160 1174649 75501 3690
6745585 1175031 75686 3698
6745021 1175393 75860 3726
6744433 1175794 76046 3727
6743938 1176064 76231 3767
6743381 1176431 76409 3779
6742841 1176785 76620 3754
6742252 1177175 76806 3767
6741702 1177542 76989 3767
6741206 1177837 77205 3752
6740635 1178238 77412 3715
6740133 1178527 77589 3751
6739544 1178905 77768 3783
6738991 1179253 77952 3804
6738474 1179577 78154 3795
6737943 1179901 78331 3825
6737369 1180270 78547 3814
6736837 1180597 78755 3811
6736329 1180901 78946 3824
6735741 1181286 79138 3835
6735290 1181543 79357 3810
6734739 1181890 79546 3825
6734202 1182243 79733 3822
6733697 1182555 79938 3810
6733212 1182837 80128 3823
6732611 1183239 80290 3860
6732049 1183619 80482 3850
6731532 1183917 80692 3859
6731015 1184238 80861 3886
6730442 1184590 81062 3906
6729894 1184925 81256 3925
6729346 1185283 81448 3923
6728851 1185568 81648 3933
6728323 1185887 81858 3932
6727768 1186225 82075 3932
6727213 1186576 82262 3949
6726658 1186905 82459 3978
6726159 1187220 82660 3961
6725645 1187523 82861 3971
6725103 1187857 83054 3986
6724567 1188161 83255 4017
6723992 1188540 83467 4001
6723461 1188890 83684 3965
6722938 1189228 83908 3926
6722376 1189558 84114 3952
6721853 1189862 84319 3966
6721259 1190262 84531 3948
6720609 1190721 84712 3958
6720106 1190994 84917 3983
6719567 1191306 85123 4004
6718995 1191679 85340 3986
6718482 1191987 85544 3987
6717903 1192367 85744 3986
6717330 1192722 85967 3981
6716746 1193079 86176 3999
6716187 1193426 86371 4016
6715654 1193744 86586 4016
6715058 1194121 86774 4047
6714497 1194465 86990 4048
6713915 1194836 87190 4059
6713357 1195203 87380 4060
6712831 1195514 87559 4096
6712282 1195841 87770 4107
6711768 1196113 87988 4131
6711193 1196493 88175 4139
6710628 1196846 88397 4129
6710081 1197144 88598 4177
6709526 1197507 88807 4160
6708987 1197828 89028 4157
6708486 1198126 89213 4175
6707937 1198469 89429 4165
6707347 1198851 89637 4165
6706837 1199154 89841 4168
6706277 1199470 90043 4210
6705750 1199769 90276 4205
6705198 1200098 90481 4223
6704646 1200425 90710 4219
6704050 1200804 90931 4215
6703504 1201131 91147 4218
6702982 1201433 91365 4220
6702417 1201777 91600 4206
6701934 1202037 91798 4231
6701403 1202313 92009 4275
6700837 1202660 92236 4267
6700282 1203002 92460 4256
6699769 1203300 92664 4267
6699248 1203596 92877 4279
6698706 1203905 93077 4312
6698144 1204261 93285 4310
6697630 1204593 93489 4288
6697061 1204969 93708 4262
6696530 1205303 93940 4227
6695993 1205604 94159 4244
6695467 1205898 94370 4265
6694905 1206228 94567 4300
6694344 1206562 94796 4298
6693843 1206832 95023 4302
6693289 1207155 95250 4306
6692726 1207492 95485 4297
6692186 1207824 95691 4299
6691661 1208118 95886 4335
6691114 1208458 96131 4297
6690550 1208792 96345 4313
6690039 1209079 96576 4306
6689524 1209363 96787 4326
6688944 1209725 97016 4315
6688412 1210017 97241 4330
6687850 1210359 97465 4326
6687287 1210684 97701 4328
6686749 1211030 97915 4306
6686202 1211369 98121 4308
6685665 1211675 98347 4313
6685099 1212040 98564 4297
6684571 1212365 98795 4269
6683998 1212697 99046 4259
6683479 1212981 99255 4285
6682931 1213305 99487 4277
6682396 1213610 99706 4288
6681834 1213926 99916 4324
6681324 1214212 100131 4333
6680751 1214552 100360 4337
6680189 1214902 100575 4334
6679622 1215225 100785 4368
6679084 1215541 101008 4367
6678539 1215848 101219 4394
6677980 1216168 101441 4411
6677402 1216525 101645 4428
6676818 1216879 101865 4438
6676255 1217231 102099 4415
6675710 1217526 102321 4443
6675125 1217886 102538 4451
6674584 1218204 102758 4454
6673971 1218581 102987 4461
6673399 1218954 103216 4431
6672842 1219313 103446 4399
6672355 1219559 103673 4413
6671835 1219835 103875 4455
6671324 1220136 104102 4438
6670770 1220455 104321 4454
6670225 1220766 104526 4483
6669708 1221050 104760 4482
6669137 1221386 104996 4481
6668542 1221743 105223 4492
6668005 1222035 105429 4531
6667494 1222301 105635 4570
6666923 1222623 105869 4585
6666296 1223012 106100 4592
6665734 1223328 106328 4610
6665153 1223651 106577 4619
6664579 1223991 106806 4624
6663979 1224378 107007 4636
6663436 1224691 107255 4618
6662911 1224969 107495 4625
6662364 1225287 107738 4611
6661817 1225591 107952 4640
6661282 1225904 108166 4648
6660718 1226213 108393 4676
6660127 1226576 108637 4660
6659578 1226886 108876 4660
6659027 1227237 109098 4638
6658463 1227567 109340 4630
6657873 1227922 109573 4632
6657324 1228242 109798 4636
