Successfully ran 7300 iterations with 128 processors and 1 threads per processor in 35.056 seconds 
EMPTY HUMANS ZOMBIES INFECTED
7131223 867638 904 235
7130705 868145 910 240
7130172 868668 915 245
7129701 869144 908 247
7129184 869660 911 245
7128639 870204 908 249
7128137 870698 918 247
7127655 871175 916 254
7127145 871674 924 257
7126628 872190 926 256
7126100 872717 928 255
7125581 873232 931 256
7125099 873712 927 262
7124611 874193 931 265
7124156 874634 937 273
7123646 875145 936 273
7123147 875639 940 274
7122605 876170 946 279
7122085 876692 941 282
7121556 877219 939 286
7121033 877738 944 285
7120547 878218 946 289
7120023 878729 947 301
7119578 879171 946 305
7119014 879727 961 298
7118509 880228 970 293
7118003 880731 983 283
7117518 881216 985 281
7116981 881749 986 284
7116448 882278 986 288
7115975 882749 982 294
7115430 883287 988 295
7114889 883829 995 287
7114386 884326 999 289
7113823 884883 1002 292
7113278 885427 1006 289
7112766 885939 1010 285
7112310 886395 1009 286
7111762 886944 1008 286
7111262 887441 1016 281
7110728 887975 1019 278
7110238 888462 1025 275
7109737 888948 1031 284
7109223 889453 1038 286
7108775 889902 1032 291
7108282 890392 1038 288
7107796 890881 1034 289
7107314 891356 1042 288
7106790 891878 1035 297
7106295 892367 1037 301
7105786 892866 1047 301
7105341 893307 1050 302
7104740 893898 1061 301
7104253 894375 1071 301
7103748 894869 1076 307
7103240 895361 1085 314
7102697 895904 1086 313
7102243 896353 1095 309
7101728 896869 1089 314
7101244 897354 1084 318
7100719 897871 1093 317
7100181 898406 1108 305
7099673 898908 1110 309
7099168 899413 1110 309
7098651 899929 1110 310
7098152 900424 1120 304
7097618 900946 1124 312
7097108 901455 1131 306
7096560 902001 1140 299
7096088 902464 1153 295
7095558 902994 1154 294
7095020 903533 1149 298
7094509 904039 1154 298
7094039 904512 1164 285
7093519 905033 1158 290
7093020 905531 1156 293
7092485 906067 1154 294
7091970 906583 1154 293
7091431 907131 1147 291
7090889 907671 1148 292
7090373 908188 1141 298
7089836 908724 1140 300
7089341 909216 1136 307
7088876 909672 1144 308
7088344 910201 1147 308
7087814 910720 1155 311
7087276 911248 1166 310
7086798 911719 1168 315
7086266 912255 1175 304
7085767 912745 1189 299
7085251 913246 1197 306
7084756 913738 1198 308
7084228 914259 1200 313
7083697 914791 1204 308
7083192 915289 1202 317
7082694 915790 1207 309
7082174 916311 1203 312
7081670 916809 1206 315
7081150 917326 1206 318
7080574 917891 1212 323
7080079 918382 1220 319
7079532 918929 1222 317
7079040 919421 1219 320
7078504 919944 1228 324
7078010 920438 1229 323
7077494 920946 1241 319
7076958 921484 1248 310
7076427 922008 1255 310
7075983 922444 1256 317
7075471 922953 1264 312
7074939 923485 1261 315
7074387 924035 1270 308
7073870 924555 1270 305
7073359 925070 1267 304
7072848 925579 1272 301
7072363 926062 1279 296
7071851 926578 1282 289
7071322 927097 1280 301
7070827 927574 1287 312
7070293 928104 1297 306
7069773 928626 1292 309
7069244 929149 1294 313
7068765 929624 1295 316
7068235 930149 1297 319
7067691 930683 1301 325
7067250 931125 1296 329
7066697 931684 1288 331
7066241 932137 1291 331
7065693 932681 1296 330
7065185 933189 1295 331
7064667 933704 1304 325
7064152 934208 1321 319
7063648 934719 1314 319
7063091 935279 1318 312
7062586 935780 1323 311
7062011 936350 1330 309
7061528 936825 1330 317
7060989 937358 1336 317
7060449 937896 1340 315
7059951 938384 1343 322
7059481 938856 1347 316
7059019 939309 1346 326
7058511 939808 1353 328
7057990 940314 1359 337
7057450 940854 1369 327
7056938 941368 1362 332
7056426 941872 1376 326
7055950 942332 1385 333
7055444 942839 1385 332
7054960 943301 1393 346
7054424 943835 1394 347
7053903 944360 1392 345
7053473 944788 1389 350
7052956 945308 1385 351
7052437 945813 1395 355
7051936 946296 1400 368
7051383 946837 1409 371
7050825 947402 1407 366
7050248 947962 1417 373
7049784 948428 1407 381
7049243 948958 1420 379
7048765 949433 1428 374
7048297 949902 1428 373
7047784 950412 1425 379
7047193 950989 1431 387
7046750 951426 1438 386
7046224 951949 1443 384
7045674 952504 1445 377
7045162 953016 1442 380
7044609 953564 1449 378
7044158 954019 1441 382
7043602 954566 1449 383
7043127 955036 1457 380
7042540 955614 1461 385
7042024 956133 1472 371
7041487 956667 1471 375
7040927 957225 1475 373
7040418 957740 1463 379
7039897 958255 1464 384
7039362 958780 1463 395
7038832 959302 1479 387
7038327 959806 1477 390
7037815 960309 1484 392
7037322 960797 1490 391
7036820 961285 1495 400
7036279 961827 1502 392
7035768 962334 1505 393
7035227 962861 1512 400
7034707 963367 1513 413
7034214 963855 1509 422
7033725 964339 1506 430
7033191 964873 1509 427
7032674 965386 1516 424
7032142 965913 1531 414
7031618 966429 1535 418
7031061 966981 1547 411
7030543 967494 1552 411
7030036 967987 1570 407
7029543 968477 1571 409
7029036 968988 1571 405
7028542 969477 1577 404
7028063 969956 1588 393
7027548 970468 1582 402
7027061 970950 1587 402
7026570 971442 1595 393
7026015 971998 1592 395
7025487 972523 1597 393
7024989 973019 1602 390
7024477 973523 1606 394
7023941 974050 1616 393
7023393 974600 1617 390
7022929 975068 1617 386
7022446 975544 1621 389
7021915 976081 1625 379
7021428 976565 1627 380
7020892 977094 1638 376
7020380 977602 1648 370
7019849 978124 1656 371
7019360 978609 1658 373
7018870 979101 1661 368
7018388 979585 1656 371
7017876 980090 1655 379
7017389 980574 1660 377
7016902 981050 1666 382
7016411 981526 1666 397
7015921 982012 1676 391
7015412 982521 1674 393
7014825 983108 1680 387
7014312 983627 1674 387
7013752 984178 1680 390
7013256 984665 1682 397
7012739 985187 1687 387
7012193 985729 1692 386
7011652 986261 1700 387
7011119 986790 1709 382
7010602 987298 1723 377
7010091 987810 1723 376
7009580 988322 1720 378
7009056 988843 1732 369
7008548 989357 1723 372
7008028 989862 1718 392
7007488 990395 1721 396
7006983 990895 1732 390
7006500 991387 1720 393
7006039 991850 1711 400
7005491 992387 1709 413
7004955 992931 1703 411
7004459 993418 1706 417
7003909 993961 1706 424
7003370 994503 1712 415
7002878 995002 1706 414
7002375 995510 1700 415
7001865 996022 1709 404
7001372 996510 1724 394
7000954 996919 1732 395
7000415 997452 1741 392
6999865 998001 1753 381
6999378 998484 1750 388
6998881 998978 1751 390
6998371 999485 1744 400
6997838 1000019 1739 404
6997313 1000548 1732 407
6996796 1001060 1738 406
6996257 1001595 1733 415
6995757 1002092 1740 411
6995187 1002665 1743 405
6994671 1003176 1756 397
6994173 1003675 1750 402
6993683 1004164 1749 404
6993189 1004656 1762 393
6992703 1005153 1757 387
6992237 1005623 1758 382
6991723 1006132 1770 375
6991219 1006638 1770 373
6990714 1007132 1769 385
6990223 1007622 1775 380
6989687 1008159 1779 375
6989172 1008671 1773 384
6988698 1009147 1783 372
6988183 1009672 1775 370
6987608 1010243 1782 367
6987139 1010707 1776 378
6986654 1011195 1770 381
6986103 1011736 1774 387
6985577 1012262 1767 394
6985067 1012762 1769 402
6984538 1013285 1769 408
6984049 1013768 1773 410
6983447 1014372 1769 412
6982920 1014887 1781 412
6982403 1015410 1781 406
6981896 1015910 1786 408
6981347 1016452 1787 414
6980827 1016968 1794 411
6980311 1017488 1792 409
6979802 1017992 1797 409
6979191 1018597 1807 405
6978655 1019130 1822 393
6978147 1019644 1818 391
6977652 1020126 1819 403
6977133 1020640 1828 399
6976569 1021204 1828 399
6976076 1021698 1824 402
6975590 1022184 1826 400
6975064 1022705 1837 394
6974550 1023219 1838 393
6974029 1023737 1841 393
6973491 1024274 1842 393
6972970 1024793 1845 392
6972409 1025351 1850 390
6971889 1025867 1852 392
6971345 1026413 1849 393
6970816 1026933 1856 395
6970306 1027438 1865 391
6969797 1027943 1861 399
6969333 1028399 1864 404
6968790 1028930 1873 407
6968325 1029400 1867 408
6967822 1029903 1869 406
6967211 1030517 1862 410
6966723 1030990 1875 412
6966206 1031526 1865 403
6965682 1032038 1866 414
6965177 1032545 1867 411
6964711 1033019 1873 397
6964247 1033483 1865 405
6963699 1034041 1865 395
6963148 1034587 1874 391
6962618 1035109 1871 402
6962040 1035689 1875 396
6961546 1036200 1860 394
6961050 1036687 1861 402
6960501 1037227 1859 413
6960016 1037707 1858 419
6959514 1038197 1866 423
6959012 1038700 1875 413
6958518 1039197 1874 411
6958012 1039695 1878 415
6957554 1040147 1880 419
6957023 1040670 1878 429
6956482 1041204 1889 425
6955981 1041700 1883 436
6955492 1042192 1879 437
6954970 1042709 1886 435
6954467 1043214 1885 434
6953902 1043773 1896 429
6953421 1044262 1898 419
6952897 1044783 1891 429
6952397 1045288 1885 430
6951871 1045799 1889 441
6951329 1046340 1893 438
6950827 1046844 1891 438
6950292 1047371 1884 453
6949717 1047945 1889 449
6949224 1048434 1891 451
6948769 1048894 1888 449
6948248 1049409 1891 452
6947709 1049946 1894 451
6947131 1050529 1893 447
6946594 1051072 1894 440
6946093 1051574 1893 440
6945569 1052091 1899 441
6945073 1052594 1892 441
6944581 1053075 1901 443
6944103 1053552 1904 441
6943556 1054104 1900 440
6943009 1054647 1901 443
6942519 1055137 1900 444
6942086 1055575 1894 445
6941586 1056075 1890 449
6941094 1056576 1881 449
6940571 1057101 1886 442
6940019 1057657 1900 424
6939489 1058187 1909 415
6938955 1058702 1922 421
6938427 1059227 1923 423
6937904 1059750 1920 426
6937364 1060287 1924 425
6936853 1060792 1931 424
6936327 1061312 1939 422
6935800 1061838 1944 418
6935276 1062354 1952 418
6934764 1062861 1951 424
6934279 1063343 1964 414
6933761 1063867 1968 404
6933255 1064379 1958 408
6932736 1064904 1948 412
6932246 1065398 1941 415
6931707 1065941 1938 414
6931203 1066433 1938 426
6930681 1066957 1939 423
6930138 1067495 1941 426
6929601 1068031 1941 427
6929067 1068556 1958 419
6928543 1069082 1954 421
6928037 1069592 1941 430
6927561 1070062 1941 436
6927042 1070584 1952 422
6926482 1071138 1946 434
6925942 1071679 1941 438
6925398 1072211 1956 435
6924910 1072695 1947 448
6924366 1073245 1945 444
6923829 1073787 1954 430
6923299 1074310 1963 428
6922795 1074809 1967 429
6922241 1075343 1980 436
6921723 1075861 1977 439
6921218 1076363 1981 438
6920701 1076880 1971 448
6920210 1077375 1966 449
6919674 1077898 1968 460
6919188 1078388 1974 450
6918753 1078835 1968 444
6918244 1079339 1973 444
6917760 1079829 1977 434
6917285 1080298 1976 441
6916755 1080820 1977 448
6916171 1081402 1982 445
6915663 1081894 1989 454
6915160 1082399 1993 448
6914648 1082909 1999 444
6914146 1083399 2012 443
6913647 1083900 2008 445
6913178 1084361 2012 449
6912619 1084923 2018 440
6912102 1085440 2023 435
6911606 1085943 2026 425
6911108 1086443 2019 430
6910559 1086992 2027 422
6910026 1087526 2026 422
6909461 1088090 2021 428
6908963 1088581 2026 430
6908477 1089061 2031 431
6907926 1089600 2042 432
6907367 1090152 2044 437
6906903 1090618 2040 439
6906335 1091183 2042 440
6905803 1091715 2046 436
6905310 1092214 2039 437
6904768 1092746 2043 443
6904225 1093270 2061 444
6903691 1093810 2064 435
6903137 1094351 2066 446
6902587 1094892 2072 449
6902071 1095402 2082 445
6901566 1095888 2099 447
6901056 1096400 2102 442
6900524 1096937 2101 438
6900033 1097421 2092 454
6899522 1097930 2103 445
6899019 1098427 2105 449
6898494 1098956 2119 431
6897964 1099480 2122 434
6897481 1099961 2124 434
6896946 1100495 2122 437
6896450 1100990 2117 443
6895948 1101490 2110 452
6895414 1102011 2119 456
6894880 1102545 2118 457
6894341 1103097 2111 451
6893819 1103627 2113 441
6893304 1104148 2117 431
6892774 1104662 2121 443
6892263 1105187 2106 444
6891761 1105690 2103 446
6891239 1106212 2101 448
6890732 1106718 2108 442
6890208 1107237 2113 442
6889733 1107716 2108 443
6889179 1108265 2118 438
6888676 1108755 2114 455
6888154 1109266 2123 457
6887582 1109826 2125 467
6887126 1110277 2126 471
6886606 1110801 2112 481
6886078 1111335 2111 476
6885537 1111865 2127 471
6885069 1112336 2123 472
6884546 1112853 2126 475
6884055 1113354 2124 467
6883489 1113911 2133 467
6882985 1114410 2143 462
6882462 1114931 2154 453
6881963 1115428 2161 448
6881432 1115962 2164 442
6880906 1116495 2165 434
6880367 1117027 2169 437
6879911 1117488 2173 428
6879376 1118035 2163 426
6878879 1118526 2171 424
6878375 1119027 2170 428
6877858 1119544 2168 430
6877290 1120113 2162 435
6876802 1120608 2156 434
6876255 1121140 2158 447
6875747 1121647 2156 450
6875172 1122231 2167 430
6874626 1122781 2158 435
6874129 1123283 2147 441
6873671 1123748 2144 437
6873174 1124233 2154 439
6872650 1124754 2150 446
6872107 1125303 2146 444
6871570 1125833 2149 448
6871025 1126374 2156 445
6870504 1126901 2164 431
6870033 1127377 2154 436
6869447 1127968 2160 425
6868999 1128410 2159 432
6868436 1128983 2153 428
6867920 1129497 2152 431
6867403 1130014 2151 432
6866924 1130482 2154 440
6866410 1130991 2164 435
6865902 1131500 2157 441
6865392 1132008 2152 448
6864897 1132509 2152 442
6864339 1133062 2171 428
6863807 1133595 2172 426
6863270 1134137 2165 428
6862800 1134616 2159 425
6862273 1135141 2166 420
6861773 1135647 2163 417
6861269 1136153 2156 422
6860781 1136640 2153 426
6860293 1137125 2155 427
6859826 1137595 2150 429
6859301 1138122 2154 423
6858823 1138612 2148 417
6858287 1139147 2150 416
6857851 1139588 2146 415
6857347 1140078 2148 427
6856786 1140637 2156 421
6856304 1141126 2149 421
6855736 1141708 2144 412
6855216 1142232 2130 422
6854704 1142750 2126 420
6854235 1143232 2114 419
6853719 1143737 2129 415
6853251 1144184 2140 425
6852746 1144686 2157 411
6852234 1145191 2156 419
6851774 1145648 2157 421
6851279 1146139 2153 429
6850796 1146630 2165 409
6850293 1147139 2156 412
6849784 1147642 2156 418
6849286 1148132 2150 432
6848766 1148647 2139 448
6848261 1149150 2139 450
6847728 1149676 2142 454
6847246 1150163 2137 454
6846720 1150675 2147 458
6846175 1151214 2147 464
6845656 1151730 2148 466
6845195 1152186 2145 474
6844711 1152676 2142 471
6844172 1153215 2135 478
6843624 1153764 2141 471
6843102 1154285 2140 473
6842599 1154784 2148 469
6842110 1155273 2147 470
6841569 1155830 2133 468
6841087 1156315 2137 461
6840627 1156772 2131 470
6840099 1157296 2132 473
6839578 1157817 2139 466
6839101 1158302 2134 463
6838561 1158845 2136 458
6838050 1159359 2134 457
6837555 1159861 2133 451
6837008 1160410 2123 459
6836502 1160917 2122 459
6835977 1161440 2117 466
6835458 1161956 2125 461
6834943 1162460 2133 464
6834421 1162989 2136 454
6833943 1163463 2131 463
6833369 1164037 2131 463
6832818 1164578 2146 458
6832357 1165024 2166 453
6831881 1165494 2172 453
6831397 1165973 2176 454
6830937 1166434 2171 458
6830390 1166967 2172 471
6829864 1167489 2171 476
6829306 1168049 2166 479
6828759 1168590 2166 485
6828244 1169100 2178 478
6827736 1169605 2187 472
6827239 1170104 2175 482
6826721 1170614 2193 472
6826214 1171120 2200 466
6825729 1171599 2206 466
6825182 1172153 2206 459
6824700 1172633 2212 455
6824165 1173154 2229 452
6823652 1173661 2233 454
6823134 1174173 2234 459
6822606 1174694 2240 460
6822105 1175194 2247 454
6821564 1175730 2259 447
6820998 1176293 2262 447
6820502 1176791 2240 467
6819970 1177326 2239 465
6819445 1177838 2245 472
6818904 1178373 2251 472
6818385 1178892 2261 462
6817839 1179446 2255 460
6817335 1179956 2256 453
6816856 1180438 2253 453
6816374 1180922 2249 455
6815882 1181430 2241 447
6815398 1181907 2237 458
6814860 1182440 2244 456
6814331 1182963 2245 461
6813858 1183436 2242 464
6813371 1183921 2245 463
6812872 1184428 2252 448
6812391 1184905 2246 458
6811840 1185440 2245 475
6811287 1185992 2245 476
6810767 1186510 2251 472
6810227 1187067 2241 465
6809723 1187570 2241 466
6809228 1188073 2238 461
6808687 1188616 2227 470
6808138 1189162 2227 473
6807639 1189659 2227 475
6807094 1190203 2229 474
6806552 1190745 2244 459
6806030 1191264 2247 459
6805509 1191782 2241 468
6804993 1192281 2240 486
6804468 1192797 2246 489
6804006 1193263 2242 489
6803471 1193786 2256 487
6802943 1194311 2264 482
6802426 1194835 2268 471
6801906 1195350 2262 482
6801370 1195888 2263 479
6800904 1196354 2252 490
6800376 1196886 2255 483
6799877 1197400 2245 478
6799342 1197928 2258 472
6798816 1198446 2268 470
6798309 1198947 2268 476
6797798 1199463 2259 480
6797312 1199948 2274 466
6796831 1200426 2278 465
6796352 1200908 2276 464
6795842 1201415 2272 471
6795307 1201953 2270 470
6794811 1202452 2265 472
6794303 1202965 2260 472
6793762 1203494 2260 484
6793258 1203993 2256 493
6792703 1204549 2254 494
6792161 1205086 2253 500
6791672 1205576 2265 487
6791163 1206094 2262 481
6790660 1206607 2256 477
6790098 1207179 2256 467
6789575 1207693 2261 471
6788987 1208281 2258 474
6788473 1208804 2249 474
6787979 1209297 2247 477
6787433 1209836 2252 479
6786868 1210405 2245 482
6786392 1210876 2242 490
6785855 1211420 2240 485
6785377 1211904 2243 476
6784824 1212468 2246 462
6784297 1212996 2241 466
6783846 1213441 2244 469
6783266 1214029 2237 468
6782741 1214549 2241 469
6782237 1215045 2239 479
6781709 1215564 2249 478
6781165 1216121 2243 471
6780614 1216675 2247 464
6780054 1217234 2247 465
6779566 1217719 2251 464
6779033 1218249 2251 467
6778540 1218742 2261 457
6778036 1219246 2262 456
6777484 1219801 2264 451
6776965 1220308 2277 450
6776441 1220825 2286 448
6775904 1221364 2276 456
6775372 1221896 2274 458
6774891 1222373 2271 465
6774399 1222862 2284 455
6773780 1223483 2284 453
6773268 1223990 2281 461
6772706 1224554 2278 462
6772173 1225089 2264 474
6771582 1225679 2269 470
6771069 1226192 2274 465
6770574 1226688 2271 467
6770106 1227155 2272 467
6769612 1227654 2265 469
6769072 1228191 2261 476
6768585 1228673 2262 480
6768055 1229211 2260 474
6767487 1229768 2264 481
6766954 1230296 2273 477
6766416 1230841 2265 478
6765957 1231296 2265 482
6765448 1231815 2267 470
6764932 1232315 2263 490
6764418 1232830 2269 483
6763878 1233365 2279 478
6763353 1233889 2289 469
6762803 1234443 2284 470
6762259 1234979 2290 472
6761709 1235532 2289 470
6761173 1236074 2285 468
6760705 1236541 2288 466
6760176 1237058 2294 472
6759609 1237627 2290 474
6759092 1238148 2296 464
6758560 1238688 2286 466
6758029 1239222 2287 462
6757536 1239708 2284 472
6757035 1240202 2291 472
6756524 1240715 2287 474
6755949 1241300 2286 465
6755375 1241871 2285 469
6754870 1242364 2289 477
6754340 1242892 2297 471
6753781 1243452 2302 465
6753262 1243984 2285 469
6752789 1244457 2283 471
6752244 1244995 2290 471
6751692 1245554 2290 464
6751163 1246077 2287 473
6750674 1246568 2282 476
6750144 1247090 2289 477
6749640 1247597 2292 471
6749112 1248138 2289 461
6748574 1248677 2287 462
6748029 1249212 2288 471
6747463 1249782 2282 473
6746922 1250322 2279 477
6746404 1250841 2278 477
6745869 1251369 2292 470
6745291 1251931 2295 483
6744783 1252441 2299 477
6744253 1252968 2308 471
6743728 1253487 2311 474
6743200 1254012 2315 473
6742675 1254538 2309 478
6742160 1255052 2312 476
6741647 1255565 2319 469
6741164 1256049 2319 468
6740659 1256548 2311 482
6740094 1257100 2310 496
6739596 1257592 2306 506
6739053 1258136 2313 498
6738551 1258651 2295 503
6738038 1259155 2303 504
6737539 1259658 2303 500
6737057 1260139 2307 497
6736550 1260646 2309 495
6736042 1261143 2322 493
6735524 1261645 2326 505
6735033 1262146 2328 493
6734514 1262657 2333 496
6733984 1263175 2338 503
6733511 1263656 2335 498
6732948 1264213 2351 488
6732411 1264751 2347 491
6731876 1265291 2337 496
6731342 1265819 2338 501
6730815 1266338 2347 500
6730267 1266876 2354 503
6729795 1267350 2370 485
6729303 1267836 2380 481
6728853 1268275 2377 495
6728342 1268777 2387 494
6727829 1269278 2389 504
6727307 1269787 2391 515
6726804 1270299 2381 516
6726339 1270773 2382 506
6725843 1271259 2398 500
6725340 1271760 2396 504
6724773 1272330 2389 508
6724248 1272844 2389 519
6723783 1273307 2389 521
6723241 1273845 2394 520
6722748 1274348 2390 514
6722204 1274881 2398 517
6721681 1275406 2393 520
6721134 1275945 2401 520
6720645 1276437 2407 511
6720163 1276912 2409 516
6719647 1277417 2413 523
6719175 1277891 2410 524
6718602 1278447 2415 536
6718103 1278956 2427 514
6717554 1279508 2427 511
6717062 1279998 2431 509
6716564 1280503 2424 509
6716040 1281040 2425 495
6715496 1281596 2425 483
6714974 1282121 2425 480
6714404 1282684 2434 478
6713855 1283227 2440 478
6713354 1283730 2445 471
6712814 1284273 2435 478
6712308 1284766 2432 494
6711774 1285299 2441 486
6711287 1285797 2424 492
6710797 1286279 2421 503
6710271 1286802 2430 497
6709769 1287300 2435 496
6709302 1287768 2437 493
6708809 1288262 2427 502
6708292 1288773 2429 506
6707758 1289306 2428 508
6707247 1289818 2428 507
6706673 1290384 2427 516
6706156 1290896 2418 530
6705681 1291361 2428 530
6705156 1291886 2428 530
6704597 1292452 2426 525
6704087 1292964 2434 515
6703551 1293493 2451 505
6702975 1294056 2459 510
6702417 1294611 2448 524
6701916 1295115 2446 523
6701374 1295654 2445 527
6700818 1296206 2453 523
6700317 1296712 2456 515
6699827 1297207 2455 511
6699333 1297702 2458 507
6698779 1298250 2464 507
6698247 1298780 2465 508
6697733 1299297 2453 517
6697197 1299832 2455 516
6696670 1300344 2460 526
6696147 1300863 2460 530
6695655 1301354 2457 534
6695127 1301875 2457 541
6694548 1302455 2463 534
6694076 1302905 2466 553
6693587 1303394 2466 553
6693097 1303883 2477 543
6692592 1304380 2471 557
6692123 1304855 2475 547
6691512 1305468 2483 537
6690954 1306005 2492 549
6690470 1306493 2485 552
6689948 1307007 2497 548
6689459 1307502 2506 533
6688931 1308036 2510 523
6688408 1308559 2507 526
6687912 1309041 2511 536
6687436 1309515 2511 538
6686883 1310078 2502 537
6686363 1310586 2499 552
6685847 1311110 2507 536
6685317 1311635 2513 535
6684783 1312159 2514 544
6684256 1312688 2524 532
6683703 1313241 2526 530
6683191 1313759 2515 535
6682657 1314291 2521 531
6682159 1314776 2518 547
6681671 1315257 2525 547
6681164 1315753 2529 554
6680668 1316254 2544 534
6680157 1316761 2546 536
6679661 1317259 2544 536
6679187 1317733 2551 529
6678631 1318283 2554 532
6678076 1318843 2546 535
6677475 1319438 2562 525
6676976 1319934 2562 528
6676453 1320466 2566 515
6675934 1320989 2556 521
6675457 1321456 2566 521
6674958 1321946 2575 521
6674459 1322438 2583 520
6673940 1322968 2567 525
6673391 1323518 2550 541
6672862 1324045 2557 536
6672364 1324541 2559 536
6671816 1325096 2554 534
6671257 1325652 2551 540
6670818 1326101 2544 537
6670290 1326637 2552 521
6669761 1327163 2551 525
6669220 1327709 2543 528
6668746 1328203 2530 521
6668246 1328705 2522 527
6667710 1329240 2515 535
6667264 1329693 2503 540
6666729 1330216 2504 551
6666213 1330737 2507 543
6665649 1331304 2506 541
6665119 1331826 2518 537
6664590 1332358 2516 536
6664035 1332906 2511 548
6663525 1333410 2528 537
6662963 1333977 2519 541
6662448 1334475 2539 538
6661917 1335001 2560 522
6661371 1335538 2563 528
6660888 1336013 2556 543
6660366 1336547 2556 531
6659795 1337106 2564 535
6659300 1337603 2566 531
6658770 1338123 2570 537
6658234 1338650 2569 547
6657686 1339188 2574 552
6657181 1339686 2582 551
6656653 1340217 2580 550
6656100 1340771 2584 545
6655551 1341322 2581 546
6655042 1341824 2576 558
6654531 1342320 2582 567
6654062 1342783 2584 571
6653502 1343339 2592 567
6653010 1343833 2597 560
6652473 1344371 2593 563
6651932 1344912 2600 556
6651393 1345452 2598 557
6650865 1345976 2600 559
6650341 1346486 2610 563
6649829 1346989 2616 566
6649297 1347519 2619 565
6648768 1348050 2625 557
6648281 1348540 2620 559
6647791 1349028 2627 554
6647248 1349562 2639 551
6646741 1350078 2644 537
6646188 1350637 2647 528
6645704 1351125 2638 533
6645162 1351668 2636 534
6644629 1352195 2640 536
6644103 1352710 2648 539
6643616 1353197 2636 551
6643104 1353699 2637 560
6642627 1354174 2645 554
6642123 1354674 2649 554
6641634 1355163 2649 554
6641083 1355721 2654 542
6640608 1356192 2656 544
